Time,Latitude,Longitude,Altitude,Heart Rate,Speed,Vibrations,Route Num
2019-09-19T19:38:16Z,-27.477085,153.182899,13,112,6.64,,2
2019-09-19T19:38:18Z,-27.477088,153.182874,13,112,6.52,,2
2019-09-19T19:38:20Z,-27.477088,153.182874,13,112,6.52,,2
2019-09-19T19:38:22Z,-27.477082,153.182847,13,112,6.52,,2
2019-09-19T19:38:24Z,-27.477062,153.182823,13,112,6.33,,2
2019-09-19T19:38:26Z,-27.477029,153.182806,13,113,6.33,,2
2019-09-19T19:38:28Z,-27.47699,153.182794,13,107,6.33,,2
2019-09-19T19:38:30Z,-27.476947,153.182786,12,105,6.35,,2
2019-09-19T19:38:32Z,-27.476901,153.182785,12,104,6.35,,2
2019-09-19T19:38:34Z,-27.476863,153.182786,12,102,6.51,,2
2019-09-19T19:38:36Z,-27.476825,153.182785,12,101,6.51,,2
2019-09-19T19:38:38Z,-27.476781,153.182788,12,100,6.51,,2
2019-09-19T19:38:40Z,-27.476781,153.182788,11,99,6.78,,2
2019-09-19T19:38:42Z,-27.476737,153.182793,11,99,6.78,,2
2019-09-19T19:38:44Z,-27.4767,153.182798,11,99,6.78,,2
2019-09-19T19:38:46Z,-27.476662,153.182806,11,99,6.91,,2
2019-09-19T19:38:48Z,-27.476622,153.182812,11,98,6.91,,2
2019-09-19T19:38:50Z,-27.476582,153.182814,11,98,6.9,,2
2019-09-19T19:38:52Z,-27.476539,153.182816,11,98,6.9,,2
2019-09-19T19:38:54Z,-27.476493,153.182822,11,98,6.9,,2
2019-09-19T19:38:56Z,-27.476447,153.182832,10,98,6.91,,2
2019-09-19T19:38:58Z,-27.476447,153.182832,10,98,6.91,,2
2019-09-19T19:39:00Z,-27.476404,153.182841,10,98,6.96,,2
2019-09-19T19:39:02Z,-27.476365,153.182848,10,98,6.96,,2
2019-09-19T19:39:04Z,-27.476328,153.182855,10,98,6.96,,2
2019-09-19T19:39:06Z,-27.47629,153.182866,10,98,7.01,,2
2019-09-19T19:39:08Z,-27.476248,153.182875,10,98,7.01,,2
2019-09-19T19:39:10Z,-27.476205,153.182883,10,98,7.01,,2
2019-09-19T19:39:12Z,-27.476162,153.18289,10,98,7.03,,2
2019-09-19T19:39:14Z,-27.47612,153.182895,10,98,7.03,,2
2019-09-19T19:39:16Z,-27.47608,153.1829,10,98,7.03,,2
2019-09-19T19:39:18Z,-27.47604,153.182906,10,97,7.04,,2
2019-09-19T19:39:20Z,-27.476,153.182913,10,97,7.04,,2
2019-09-19T19:39:22Z,-27.476,153.182913,10,97,7.05,,2
2019-09-19T19:39:24Z,-27.47596,153.182922,10,97,7.05,,2
2019-09-19T19:39:26Z,-27.475921,153.182931,10,97,7.05,,2
2019-09-19T19:39:28Z,-27.475882,153.182937,10,98,7.06,,2
2019-09-19T19:39:30Z,-27.475841,153.182945,10,99,7.06,,2
2019-09-19T19:39:32Z,-27.4758,153.182951,10,99,7.05,,2
2019-09-19T19:39:34Z,-27.475761,153.182956,10,98,7.05,,2
2019-09-19T19:39:36Z,-27.475718,153.182963,10,98,7.05,,2
2019-09-19T19:39:38Z,-27.475675,153.18297,10,98,7.07,,2
2019-09-19T19:39:40Z,-27.475632,153.182976,10,98,7.07,,2
2019-09-19T19:39:42Z,-27.475632,153.182976,10,98,7.07,,2
2019-09-19T19:39:44Z,-27.475593,153.182981,10,98,7.11,,2
2019-09-19T19:39:46Z,-27.475556,153.182989,10,98,7.11,,2
2019-09-19T19:39:48Z,-27.475516,153.182997,10,98,7.11,,2
2019-09-19T19:39:50Z,-27.475474,153.183005,10,97,7.19,,2
2019-09-19T19:39:52Z,-27.475437,153.183014,10,97,7.19,,2
2019-09-19T19:39:54Z,-27.475406,153.183032,10,97,7.18,,2
2019-09-19T19:39:56Z,-27.475385,153.183059,10,97,7.18,,2
2019-09-19T19:39:58Z,-27.475366,153.183095,10,98,7.18,,2
2019-09-19T19:40:00Z,-27.475346,153.183137,10,97,7.12,,2
2019-09-19T19:40:02Z,-27.475322,153.183175,10,97,7.12,,2
2019-09-19T19:40:04Z,-27.475291,153.1832,10,98,7.12,,2
2019-09-19T19:40:06Z,-27.475291,153.1832,11,97,7.07,,2
2019-09-19T19:40:08Z,-27.475257,153.183212,11,97,7.07,,2
2019-09-19T19:40:10Z,-27.47522,153.183213,11,97,7.1,,2
2019-09-19T19:40:12Z,-27.475187,153.183211,11,97,7.1,,2
2019-09-19T19:40:14Z,-27.475153,153.183206,11,97,7.1,,2
2019-09-19T19:40:16Z,-27.475118,153.183195,11,97,7.08,,2
2019-09-19T19:40:18Z,-27.475082,153.183182,11,97,7.08,,2
2019-09-19T19:40:20Z,-27.475045,153.183169,11,97,7.02,,2
2019-09-19T19:40:22Z,-27.47501,153.183158,11,97,7.02,,2
2019-09-19T19:40:24Z,-27.474973,153.183145,11,97,7.02,,2
2019-09-19T19:40:26Z,-27.474942,153.183123,11,97,6.99,,2
2019-09-19T19:40:28Z,-27.474918,153.183091,11,97,6.99,,2
2019-09-19T19:40:28Z,-27.474918,153.183091,11,97,6.99,,2
2019-09-19T19:40:30Z,-27.474894,153.18306,11,97,6.98,,2
2019-09-19T19:40:32Z,-27.474894,153.18306,11,97,6.98,,2
2019-09-19T19:40:34Z,-27.474867,153.18304,11,97,6.98,,2
2019-09-19T19:40:36Z,-27.474835,153.18303,11,97,6.92,,2
2019-09-19T19:40:38Z,-27.474803,153.183027,11,97,6.92,,2
2019-09-19T19:40:40Z,-27.474767,153.183024,11,97,6.92,,2
2019-09-19T19:40:42Z,-27.474732,153.183019,11,97,6.86,,2
2019-09-19T19:40:44Z,-27.474695,153.183013,11,97,6.86,,2
2019-09-19T19:40:46Z,-27.47466,153.183007,11,97,6.83,,2
2019-09-19T19:40:48Z,-27.474627,153.183004,11,97,6.83,,2
2019-09-19T19:40:50Z,-27.474596,153.183,11,97,6.83,,2
2019-09-19T19:40:52Z,-27.474566,153.182998,11,97,6.82,,2
2019-09-19T19:40:54Z,-27.474534,153.182992,11,97,6.82,,2
2019-09-19T19:40:56Z,-27.474501,153.182982,11,97,6.82,,2
2019-09-19T19:40:58Z,-27.474501,153.182982,11,97,6.9,,2
2019-09-19T19:41:00Z,-27.474465,153.18297,11,96,6.9,,2
2019-09-19T19:41:02Z,-27.474426,153.182961,11,96,6.9,,2
2019-09-19T19:41:04Z,-27.474385,153.18296,11,96,6.87,,2
2019-09-19T19:41:06Z,-27.474348,153.182971,11,96,6.87,,2
2019-09-19T19:41:08Z,-27.47431,153.182991,11,96,6.84,,2
2019-09-19T19:41:10Z,-27.474275,153.183015,11,96,6.84,,2
2019-09-19T19:41:12Z,-27.474242,153.183042,11,96,6.84,,2
2019-09-19T19:41:14Z,-27.474211,153.183068,11,97,6.91,,2
2019-09-19T19:41:16Z,-27.474179,153.183094,11,97,6.91,,2
2019-09-19T19:41:18Z,-27.474147,153.183117,11,96,6.94,,2
2019-09-19T19:41:20Z,-27.474147,153.183117,11,96,6.94,,2
2019-09-19T19:41:22Z,-27.474115,153.183139,11,96,6.94,,2
2019-09-19T19:41:24Z,-27.474084,153.18316,11,96,6.92,,2
2019-09-19T19:41:26Z,-27.474051,153.183182,11,96,6.92,,2
2019-09-19T19:41:28Z,-27.474015,153.183205,11,96,6.92,,2
2019-09-19T19:41:30Z,-27.473979,153.18323,11,96,6.94,,2
2019-09-19T19:41:32Z,-27.473943,153.183253,11,96,6.94,,2
2019-09-19T19:41:34Z,-27.473908,153.183277,11,96,7.01,,2
2019-09-19T19:41:36Z,-27.473874,153.183302,11,97,7.01,,2
2019-09-19T19:41:38Z,-27.47384,153.183327,11,97,7.01,,2
2019-09-19T19:41:40Z,-27.473806,153.183351,11,97,7.11,,2
2019-09-19T19:41:42Z,-27.47377,153.183375,11,99,7.11,,2
2019-09-19T19:41:44Z,-27.473736,153.183401,11,98,7.11,,2
2019-09-19T19:41:46Z,-27.473736,153.183401,11,98,7.17,,2
2019-09-19T19:41:48Z,-27.473706,153.183421,11,97,7.17,,2
2019-09-19T19:41:50Z,-27.473678,153.18343,11,98,7.17,,2
2019-09-19T19:41:52Z,-27.473648,153.183434,11,98,7.06,,2
2019-09-19T19:41:54Z,-27.473619,153.183437,11,98,7.06,,2
2019-09-19T19:41:56Z,-27.473589,153.183441,11,98,6.92,,2
2019-09-19T19:41:58Z,-27.473557,153.183445,11,98,6.92,,2
2019-09-19T19:42:00Z,-27.473526,153.183447,11,98,6.92,,2
2019-09-19T19:42:02Z,-27.473495,153.18345,11,100,6.76,,2
2019-09-19T19:42:04Z,-27.473464,153.183453,11,100,6.76,,2
2019-09-19T19:42:06Z,-27.47343,153.183452,11,98,6.76,,2
2019-09-19T19:42:08Z,-27.473394,153.183454,11,98,6.65,,2
2019-09-19T19:42:10Z,-27.473394,153.183454,12,98,6.65,,2
2019-09-19T19:42:12Z,-27.473354,153.183457,12,98,6.66,,2
2019-09-19T19:42:14Z,-27.473313,153.183461,12,98,6.66,,2
2019-09-19T19:42:16Z,-27.473275,153.183463,12,98,6.66,,2
2019-09-19T19:42:18Z,-27.473241,153.183465,12,98,6.7,,2
2019-09-19T19:42:20Z,-27.473207,153.183472,12,99,6.7,,2
2019-09-19T19:42:22Z,-27.473175,153.183486,12,99,6.7,,2
2019-09-19T19:42:24Z,-27.473146,153.183508,12,99,6.73,,2
2019-09-19T19:42:26Z,-27.473114,153.183534,12,99,6.73,,2
2019-09-19T19:42:28Z,-27.473078,153.183561,12,99,6.73,,2
2019-09-19T19:42:30Z,-27.473041,153.183588,12,98,6.77,,2
2019-09-19T19:42:32Z,-27.473004,153.183614,12,98,6.77,,2
2019-09-19T19:42:34Z,-27.472969,153.183639,12,98,6.84,,2
2019-09-19T19:42:36Z,-27.472935,153.183661,12,98,6.84,,2
2019-09-19T19:42:38Z,-27.472935,153.183661,12,98,6.84,,2
2019-09-19T19:42:40Z,-27.472901,153.183682,12,98,6.92,,2
2019-09-19T19:42:42Z,-27.472869,153.183706,12,98,6.92,,2
2019-09-19T19:42:44Z,-27.472835,153.183728,12,98,6.92,,2
2019-09-19T19:42:46Z,-27.472798,153.183752,12,98,6.96,,2
2019-09-19T19:42:48Z,-27.47276,153.183777,12,98,6.96,,2
2019-09-19T19:42:50Z,-27.472723,153.183803,12,98,6.96,,2
2019-09-19T19:42:52Z,-27.472723,153.183803,12,99,6.95,,2
2019-09-19T19:42:54Z,-27.472684,153.183825,12,99,6.95,,2
2019-09-19T19:42:56Z,-27.472645,153.183844,12,98,6.95,,2
2019-09-19T19:42:58Z,-27.472606,153.183862,12,98,6.98,,2
2019-09-19T19:43:00Z,-27.472569,153.183882,12,98,6.98,,2
2019-09-19T19:43:02Z,-27.472536,153.183906,12,98,6.98,,2
2019-09-19T19:43:04Z,-27.472501,153.183934,12,102,6.99,,2
2019-09-19T19:43:06Z,-27.472467,153.183959,12,103,6.99,,2
2019-09-19T19:43:08Z,-27.472467,153.183959,12,103,6.99,,2
2019-09-19T19:43:10Z,-27.472436,153.183977,12,106,6.96,,2
2019-09-19T19:43:12Z,-27.472412,153.183975,12,108,6.96,,2
2019-09-19T19:43:14Z,-27.472397,153.183955,12,108,6.85,,2
2019-09-19T19:43:16Z,-27.472396,153.183924,12,108,6.85,,2
2019-09-19T19:43:18Z,-27.472407,153.183891,12,109,6.85,,2
2019-09-19T19:43:20Z,-27.472419,153.183854,12,108,6.72,,2
2019-09-19T19:43:22Z,-27.472425,153.183812,12,108,6.72,,2
2019-09-19T19:43:24Z,-27.472425,153.183812,12,108,6.72,,2
2019-09-19T19:43:26Z,-27.472427,153.18377,13,108,6.61,,2
2019-09-19T19:43:28Z,-27.472423,153.183731,13,108,6.61,,2
2019-09-19T19:43:30Z,-27.472413,153.183692,14,109,6.61,,2
2019-09-19T19:43:32Z,-27.472405,153.183653,14,109,6.59,,2
2019-09-19T19:43:34Z,-27.472402,153.183611,14,110,6.59,,2
2019-09-19T19:43:36Z,-27.472399,153.183572,14,110,6.58,,2
2019-09-19T19:43:38Z,-27.472399,153.183572,14,110,6.58,,2
2019-09-19T19:43:40Z,-27.472395,153.183534,14,109,6.58,,2
2019-09-19T19:43:42Z,-27.472391,153.183496,14,109,6.44,,2
2019-09-19T19:43:44Z,-27.472388,153.183461,14,105,6.44,,2
2019-09-17T20:04:31Z,,,,,,,3
2019-09-17T20:04:32Z,,,,117,5.46,,3
2019-09-17T20:04:34Z,,,,117,5.46,,3
2019-09-17T20:04:36Z,-27.716291,152.464583,146,117,5.46,,3
2019-09-17T20:04:38Z,-27.716298,152.464563,146,118,5.77,,3
2019-09-17T20:04:40Z,-27.71631,152.464533,146,120,6.11,,3
2019-09-17T20:04:42Z,-27.716326,152.464493,146,120,6.47,,3
2019-09-17T20:04:44Z,-27.716346,152.464444,145,121,6.05,,3
2019-09-17T20:04:46Z,-27.716364,152.464395,145,121,5.8,,3
2019-09-17T20:04:48Z,-27.716381,152.464343,145,122,9.31,,3
2019-09-17T20:04:50Z,-27.716393,152.464288,145,122,9.71,,3
2019-09-17T20:04:52Z,-27.716393,152.464234,145,124,9.44,,3
2019-09-17T20:04:54Z,-27.716376,152.464187,144,123,9.15,,3
2019-09-17T20:04:56Z,-27.716342,152.464158,144,124,9.21,,3
2019-09-17T20:04:58Z,-27.716296,152.464148,144,125,9.73,,3
2019-09-17T20:05:00Z,-27.716244,152.464157,144,124,10.24,,3
2019-09-17T20:05:02Z,-27.716194,152.464179,144,124,10.32,,3
2019-09-17T20:05:04Z,-27.71615,152.464209,144,124,10.17,,3
2019-09-17T20:05:06Z,-27.716116,152.464243,144,125,9.92,,3
2019-09-17T20:05:08Z,-27.716085,152.464277,144,125,9.74,,3
2019-09-17T20:05:10Z,-27.71605,152.464307,143,125,9.63,,3
2019-09-17T20:05:12Z,-27.716018,152.464335,143,125,9.51,,3
2019-09-17T20:05:14Z,-27.715985,152.464366,143,127,9.49,,3
2019-09-17T20:05:16Z,-27.715951,152.464398,143,127,9.46,,3
2019-09-17T20:05:18Z,-27.715915,152.464428,143,128,9.46,,3
2019-09-17T20:05:20Z,-27.715877,152.464453,143,128,9.46,,3
2019-09-17T20:05:22Z,-27.715837,152.464472,143,128,9.39,,3
2019-09-17T20:05:24Z,-27.715798,152.46449,143,128,9.39,,3
2019-09-17T20:05:26Z,-27.71576,152.46451,143,128,9.22,,3
2019-09-17T20:05:28Z,-27.715722,152.464529,143,128,9.22,,3
2019-09-17T20:05:30Z,-27.715683,152.464549,142,129,9.22,,3
2019-09-17T20:05:32Z,-27.715643,152.464565,142,129,9.09,,3
2019-09-17T20:05:34Z,-27.715603,152.464581,142,129,9.05,,3
2019-09-17T20:05:36Z,-27.715563,152.4646,142,129,8.86,,3
2019-09-17T20:05:38Z,-27.715524,152.464619,142,129,8.82,,3
2019-09-17T20:05:40Z,-27.715486,152.464636,141,129,8.75,,3
2019-09-17T20:05:42Z,-27.715451,152.464655,141,130,8.57,,3
2019-09-17T20:05:44Z,-27.715417,152.464674,141,130,8.53,,3
2019-09-17T20:05:46Z,-27.715385,152.464691,141,130,8.53,,3
2019-09-17T20:05:48Z,-27.715353,152.464704,141,130,8.53,,3
2019-09-17T20:05:50Z,-27.715317,152.464714,140,130,8.41,,3
2019-09-17T20:05:52Z,-27.715276,152.464723,140,130,8.41,,3
2019-09-17T20:05:54Z,-27.715231,152.464731,139,130,8.31,,3
2019-09-17T20:05:56Z,-27.715183,152.46474,139,131,8.31,,3
2019-09-17T20:05:58Z,-27.715137,152.464757,139,131,8.31,,3
2019-09-17T20:06:00Z,-27.715097,152.464786,139,131,8.41,,3
2019-09-17T20:06:02Z,-27.715066,152.464822,139,131,8.41,,3
2019-09-17T20:06:04Z,-27.715042,152.46486,138,131,8.59,,3
2019-09-17T20:06:06Z,-27.715021,152.464901,138,131,8.59,,3
2019-09-17T20:06:08Z,-27.715003,152.464943,138,131,8.59,,3
2019-09-17T20:06:10Z,-27.714996,152.464985,138,131,8.67,,3
2019-09-17T20:06:12Z,-27.714992,152.465029,138,132,8.67,,3
2019-09-17T20:06:14Z,-27.714986,152.465075,138,132,8.55,,3
2019-09-17T20:06:16Z,-27.714978,152.465123,138,132,8.55,,3
2019-09-17T20:06:18Z,-27.714971,152.465173,138,132,8.55,,3
2019-09-17T20:06:20Z,-27.714967,152.465227,138,132,8.52,,3
2019-09-17T20:06:22Z,-27.714964,152.46528,138,134,8.52,,3
2019-09-17T20:06:24Z,-27.71495,152.465324,137,134,8.91,,3
2019-09-17T20:06:26Z,-27.714926,152.465358,137,134,8.91,,3
2019-09-17T20:06:28Z,-27.714894,152.46538,137,134,8.91,,3
2019-09-17T20:06:30Z,-27.714856,152.46539,136,134,8.92,,3
2019-09-17T20:06:32Z,-27.714815,152.465393,136,134,8.92,,3
2019-09-17T20:06:34Z,-27.714772,152.465393,136,135,8.72,,3
2019-09-17T20:06:36Z,-27.714729,152.46539,136,135,8.72,,3
2019-09-17T20:06:38Z,-27.714685,152.465388,136,135,8.72,,3
2019-09-17T20:06:40Z,-27.714641,152.465382,135,134,8.61,,3
2019-09-17T20:06:42Z,-27.714596,152.465376,135,135,8.61,,3
2019-09-17T20:06:44Z,-27.714554,152.465371,134,135,8.66,,3
2019-09-17T20:06:46Z,-27.714509,152.465369,134,135,8.66,,3
2019-09-17T20:06:48Z,-27.714462,152.465367,134,135,8.66,,3
2019-09-17T20:06:50Z,-27.714416,152.465367,133,135,8.79,,3
2019-09-17T20:06:52Z,-27.714371,152.46537,133,135,8.79,,3
2019-09-17T20:06:54Z,-27.714324,152.465378,132,135,8.98,,3
2019-09-17T20:06:56Z,-27.714279,152.465394,132,136,8.98,,3
2019-09-17T20:06:58Z,-27.714239,152.465419,132,136,8.98,,3
2019-09-17T20:07:00Z,-27.714202,152.465449,131,136,9.12,,3
2019-09-17T20:07:02Z,-27.714166,152.465481,131,136,9.12,,3
2019-09-17T20:07:04Z,-27.714127,152.465508,130,137,9.18,,3
2019-09-17T20:07:06Z,-27.714084,152.465527,130,137,9.18,,3
2019-09-17T20:07:08Z,-27.71404,152.465539,130,137,9.18,,3
2019-09-17T20:07:10Z,-27.713994,152.465547,129,137,9.21,,3
2019-09-17T20:07:12Z,-27.713949,152.465559,129,137,9.21,,3
2019-09-17T20:07:14Z,-27.713904,152.465576,128,137,9.24,,3
2019-09-17T20:07:16Z,-27.71386,152.465598,128,138,9.24,,3
2019-09-17T20:07:18Z,-27.713815,152.465623,128,138,9.24,,3
2019-09-17T20:07:20Z,-27.713772,152.465644,127,138,9.31,,3
2019-09-17T20:07:22Z,-27.71373,152.465656,127,139,9.31,,3
2019-09-17T20:07:24Z,-27.713691,152.46566,126,138,9.31,,3
2019-09-17T20:07:26Z,-27.713652,152.46566,126,139,9.31,,3
2019-09-17T20:07:28Z,-27.713611,152.465659,126,138,9.31,,3
2019-09-17T20:07:30Z,-27.713567,152.465662,124,138,9.23,,3
2019-09-17T20:07:32Z,-27.713525,152.465659,124,138,9.23,,3
2019-09-17T20:07:34Z,-27.713485,152.465646,124,138,9.15,,3
2019-09-17T20:07:36Z,-27.713447,152.465629,124,138,9.15,,3
2019-09-17T20:07:38Z,-27.713408,152.465611,124,138,9.15,,3
2019-09-17T20:07:40Z,-27.713367,152.465591,123,139,9.12,,3
2019-09-17T20:07:42Z,-27.713324,152.465575,123,139,9.12,,3
2019-09-17T20:07:44Z,-27.713279,152.465565,121,139,9.11,,3
2019-09-17T20:07:46Z,-27.713233,152.465563,121,139,9.11,,3
2019-09-17T20:07:48Z,-27.713186,152.465568,121,139,9.11,,3
2019-09-17T20:07:50Z,-27.71314,152.46557,120,139,9.14,,3
2019-09-17T20:07:52Z,-27.713095,152.46557,120,139,9.23,,3
2019-09-17T20:07:54Z,-27.713049,152.465573,118,139,9.22,,3
2019-09-17T20:07:56Z,-27.713,152.465579,118,139,9.25,,3
2019-09-17T20:07:58Z,-27.712951,152.465585,118,139,9.28,,3
2019-09-17T20:08:00Z,-27.712903,152.465587,117,139,9.36,,3
2019-09-17T20:08:02Z,-27.712854,152.465585,117,139,9.36,,3
2019-09-17T20:08:04Z,-27.712804,152.465588,116,139,9.36,,3
2019-09-17T20:08:06Z,-27.712755,152.465599,116,139,9.38,,3
2019-09-17T20:08:08Z,-27.712706,152.465619,116,139,9.38,,3
2019-09-17T20:08:10Z,-27.71266,152.465646,115,139,9.38,,3
2019-09-17T20:08:12Z,-27.712617,152.465678,115,140,9.41,,3
2019-09-17T20:08:14Z,-27.712582,152.465718,115,140,9.41,,3
2019-09-17T20:08:16Z,-27.712555,152.465765,115,140,9.49,,3
2019-09-17T20:08:18Z,-27.712531,152.465815,115,140,9.49,,3
2019-09-17T20:08:20Z,-27.712507,152.465863,114,141,9.49,,3
2019-09-17T20:08:22Z,-27.712482,152.465907,114,141,9.58,,3
2019-09-17T20:08:24Z,-27.712455,152.465948,113,142,9.61,,3
2019-09-17T20:08:26Z,-27.712426,152.465991,113,142,9.57,,3
2019-09-17T20:08:28Z,-27.712396,152.466033,113,142,9.55,,3
2019-09-17T20:08:30Z,-27.712362,152.46607,112,140,9.47,,3
2019-09-17T20:08:32Z,-27.712326,152.466099,112,140,9.41,,3
2019-09-17T20:08:34Z,-27.712288,152.46612,112,140,9.41,,3
2019-09-17T20:08:36Z,-27.712249,152.466136,112,140,9.41,,3
2019-09-17T20:08:38Z,-27.712206,152.466152,112,140,9.37,,3
2019-09-17T20:08:40Z,-27.712165,152.466172,111,141,9.37,,3
2019-09-17T20:08:42Z,-27.712124,152.466197,111,141,9.37,,3
2019-09-17T20:08:44Z,-27.712083,152.466223,110,141,9.26,,3
2019-09-17T20:08:46Z,-27.712039,152.466248,110,141,9.26,,3
2019-09-17T20:08:48Z,-27.711994,152.466272,110,141,9.2,,3
2019-09-17T20:08:50Z,-27.71195,152.46629,110,144,9.2,,3
2019-09-17T20:08:52Z,-27.711907,152.4663,110,145,9.2,,3
2019-09-17T20:08:54Z,-27.711866,152.466301,109,145,9.2,,3
2019-09-17T20:08:56Z,-27.711829,152.466293,109,145,9.2,,3
2019-09-17T20:08:58Z,-27.711793,152.466276,109,145,9.06,,3
2019-09-17T20:09:00Z,-27.711756,152.46626,109,145,9.06,,3
2019-09-17T20:09:02Z,-27.711714,152.466244,109,145,9.06,,3
2019-09-17T20:09:04Z,-27.711664,152.466227,110,145,8.99,,3
2019-09-17T20:09:06Z,-27.711615,152.466213,110,145,8.99,,3
2019-09-17T20:09:08Z,-27.711572,152.466209,110,145,10.1,,3
2019-09-17T20:09:10Z,-27.711538,152.466223,109,145,10.1,,3
2019-09-17T20:09:12Z,-27.711519,152.466251,109,145,10.1,,3
2019-09-17T20:09:14Z,-27.711512,152.466287,109,146,8.85,,3
2019-09-17T20:09:16Z,-27.71151,152.466327,109,146,8.85,,3
2019-09-17T20:09:18Z,-27.711507,152.466373,109,146,8.87,,3
2019-09-17T20:09:20Z,-27.711504,152.466426,108,146,8.87,,3
2019-09-17T20:09:22Z,-27.711505,152.466478,108,146,8.87,,3
2019-09-17T20:09:24Z,-27.711503,152.466522,108,145,8.57,,3
2019-09-17T20:09:26Z,-27.711491,152.466555,108,147,8.33,,3
2019-09-17T20:09:28Z,-27.711466,152.466574,108,147,8.15,,3
2019-09-17T20:09:30Z,-27.711429,152.466583,108,146,7.97,,3
2019-09-17T20:09:32Z,-27.711387,152.466588,108,146,7.95,,3
2019-09-17T20:09:34Z,-27.71135,152.46659,109,146,7.95,,3
2019-09-17T20:09:36Z,-27.711316,152.466593,109,146,7.95,,3
2019-09-17T20:09:38Z,-27.711289,152.466605,109,146,7.82,,3
2019-09-17T20:09:40Z,-27.711269,152.466629,110,146,7.82,,3
2019-09-17T20:09:42Z,-27.711261,152.466663,110,146,7.82,,3
2019-09-17T20:09:44Z,-27.711262,152.466702,110,144,7.52,,3
2019-09-17T20:09:46Z,-27.71127,152.466742,110,144,7.52,,3
2019-09-17T20:09:48Z,-27.711282,152.466785,110,147,7.32,,3
2019-09-17T20:09:50Z,-27.711298,152.46683,109,147,7.32,,3
2019-09-17T20:09:52Z,-27.711309,152.466876,109,146,7.32,,3
2019-09-17T20:09:54Z,-27.711307,152.466923,109,145,7.52,,3
2019-09-17T20:09:56Z,-27.711299,152.466971,109,145,7.52,,3
2019-09-17T20:09:58Z,-27.711288,152.467022,109,145,7.87,,3
2019-09-17T20:10:00Z,-27.711278,152.467076,110,145,7.87,,3
2019-09-17T20:10:02Z,-27.711271,152.467131,110,145,7.87,,3
2019-09-17T20:10:04Z,-27.711265,152.467186,110,145,8.2,,3
2019-09-17T20:10:06Z,-27.71126,152.467239,110,145,8.2,,3
2019-09-17T20:10:08Z,-27.711256,152.467291,110,145,8.42,,3
2019-09-17T20:10:10Z,-27.711255,152.467335,109,145,8.42,,3
2019-09-17T20:10:12Z,,,109,145,8.42,,3
2019-09-17T20:10:14Z,,,109,145,0,,3
2019-09-17T20:10:16Z,,,109,144,0,,3
2019-09-17T20:10:18Z,,,109,142,0,,3
2019-09-17T20:10:20Z,-27.711256,152.467353,109,142,0,,3
2019-09-17T20:10:22Z,-27.711256,152.467353,109,140,4.47,,3
2019-09-17T20:10:24Z,-27.711257,152.467376,109,137,4.59,,3
2019-09-17T20:10:26Z,-27.711253,152.467403,109,136,5.18,,3
2019-09-17T20:10:28Z,-27.711247,152.467442,109,138,5,,3
2019-09-17T20:10:30Z,-27.711238,152.467491,109,137,4.79,,3
2019-09-17T20:10:32Z,-27.711229,152.467545,109,137,9.63,,3
2019-09-17T20:10:34Z,-27.711219,152.467601,109,137,9.79,,3
2019-09-17T20:10:36Z,-27.711213,152.467657,109,137,10.27,,3
2019-09-17T20:10:38Z,-27.711207,152.467714,109,137,10.4,,3
2019-09-17T20:10:40Z,-27.711201,152.467772,109,136,10.34,,3
2019-09-17T20:10:42Z,-27.711196,152.467829,109,138,10.44,,3
2019-09-17T20:10:44Z,-27.711192,152.467886,110,138,10.29,,3
2019-09-17T20:10:46Z,-27.711187,152.467945,110,138,10,,3
2019-09-17T20:10:48Z,-27.711182,152.468,110,138,9.79,,3
2019-09-17T20:10:50Z,-27.711178,152.468052,109,138,9.65,,3
2019-09-17T20:10:52Z,-27.711176,152.468105,109,137,9.61,,3
2019-09-17T20:10:54Z,-27.711176,152.46816,109,137,9.6,,3
2019-09-17T20:10:56Z,-27.711178,152.468214,109,137,9.62,,3
2019-09-17T20:10:58Z,-27.711181,152.468268,109,137,9.62,,3
2019-09-17T20:11:00Z,-27.711181,152.468323,109,137,9.65,,3
2019-09-17T20:11:02Z,-27.71118,152.468377,109,137,9.65,,3
2019-09-17T20:11:04Z,-27.711179,152.46843,109,137,9.65,,3
2019-09-17T20:11:06Z,-27.711179,152.468481,109,139,9.63,,3
2019-09-17T20:11:08Z,-27.711179,152.468533,109,139,9.63,,3
2019-09-17T20:11:10Z,-27.711178,152.468587,109,140,9.63,,3
2019-09-17T20:11:12Z,-27.711179,152.468642,109,141,9.6,,3
2019-09-17T20:11:14Z,-27.711183,152.468697,110,141,9.43,,3
2019-09-17T20:11:16Z,-27.711189,152.468749,110,141,9.4,,3
2019-09-17T20:11:18Z,-27.711199,152.468798,110,141,9.39,,3
2019-09-17T20:11:20Z,-27.711211,152.468847,110,140,9.38,,3
2019-09-17T20:11:22Z,-27.711226,152.468895,110,140,9.35,,3
2019-09-17T20:11:24Z,-27.711247,152.468936,109,140,9.34,,3
2019-09-17T20:11:26Z,-27.711268,152.468966,109,140,9.34,,3
2019-09-17T20:11:28Z,-27.711289,152.46899,109,141,9.21,,3
2019-09-17T20:11:30Z,-27.711309,152.469013,108,142,9.21,,3
2019-09-17T20:11:32Z,-27.711333,152.469041,108,144,9.21,,3
2019-09-17T20:11:34Z,-27.711363,152.469077,107,144,9.1,,3
