Time,Latitude (Deg),Longitude (Deg),Altitude (m),Heart Rate (bpm),Speed (km/h),Vibrations,Route Num
2019-09-05T07:03:49Z,-27.471283,153.184692,1,129,10.99,,7
2019-09-05T07:03:51Z,-27.471258,153.184753,1,129,11.58,,7
2019-09-05T07:03:53Z,-27.471227,153.184845,1,128,11.77,,7
2019-09-05T07:03:55Z,-27.471207,153.184903,1,128,11.77,,7
2019-09-05T07:03:57Z,-27.471185,153.184962,1,129,11.72,,7
2019-09-05T07:03:59Z,-27.471165,153.185021,1,129,11.65,,7
2019-09-05T07:04:01Z,-27.47115,153.18508,1,129,11.51,,7
2019-09-05T07:04:03Z,-27.471144,153.185134,1,129,11.35,,7
2019-09-05T07:04:05Z,-27.471137,153.185187,1,132,11.18,,7
2019-09-05T07:04:07Z,-27.471131,153.18524,1,132,10.97,,7
2019-09-05T07:04:09Z,-27.47113,153.185293,1,132,10.68,,7
2019-09-05T07:04:11Z,-27.471137,153.185345,1,132,10.62,,7
2019-09-05T07:04:13Z,-27.471149,153.185401,0,132,10.59,,7
2019-09-05T07:04:15Z,-27.471163,153.18546,0,133,10.59,,7
2019-09-05T07:04:17Z,-27.471178,153.185519,0,134,10.59,,7
2019-09-05T07:04:19Z,-27.471197,153.185602,0,134,10.6,,7
2019-09-05T07:04:21Z,-27.471197,153.185602,0,134,10.6,,7
2019-09-05T07:04:23Z,-27.471206,153.185662,0,135,10.5,,7
2019-09-05T07:04:25Z,-27.471221,153.185753,0,135,10.5,,7
2019-09-05T07:04:27Z,-27.471235,153.185811,0,135,10.5,,7
2019-09-05T07:04:29Z,-27.471248,153.185867,0,135,10.31,,7
2019-09-05T07:04:31Z,-27.471259,153.185925,0,137,10.31,,7
2019-09-05T07:04:33Z,-27.47127,153.185985,1,137,10.43,,7
2019-09-05T07:04:35Z,-27.471283,153.186068,1,137,10.43,,7
2019-09-05T07:04:37Z,-27.471283,153.186068,1,137,10.43,,7
2019-09-05T07:04:39Z,-27.471296,153.186117,1,137,10.54,,7
2019-09-05T07:04:41Z,-27.471315,153.186158,1,137,10.54,,7
2019-09-05T07:04:43Z,-27.471337,153.186197,1,138,10.43,,7
2019-09-05T07:04:45Z,-27.47136,153.186239,1,138,10.43,,7
2019-09-05T07:04:47Z,-27.47139,153.186277,1,137,10.43,,7
2019-09-05T07:04:49Z,-27.471432,153.186303,1,137,10.29,,7
2019-09-05T07:04:51Z,-27.471482,153.186316,1,137,10.29,,7
2019-09-05T07:04:53Z,-27.471534,153.186319,0,137,10.22,,7
2019-09-05T07:04:55Z,-27.471584,153.186315,0,137,10.22,,7
2019-09-05T07:04:57Z,-27.471625,153.186315,0,138,10.22,,7
2019-09-05T07:04:59Z,-27.47166,153.18632,0,138,10.14,,7
2019-09-05T07:05:01Z,-27.471699,153.186329,0,138,10.14,,7
2019-09-05T07:05:03Z,-27.471749,153.186334,0,138,10.07,,7
2019-09-05T07:05:05Z,-27.471803,153.186333,0,138,10.07,,7
2019-09-05T07:05:07Z,-27.471857,153.18633,0,136,10.05,,7
2019-09-05T07:05:09Z,-27.471914,153.186324,1,136,9.98,,7
2019-09-05T07:05:11Z,-27.471964,153.186316,1,136,9.98,,7
2019-09-05T07:05:13Z,-27.472008,153.186306,1,135,10.02,,7
2019-09-05T07:05:15Z,-27.472053,153.186294,1,135,10.01,,7
2019-09-05T07:05:17Z,-27.472099,153.186286,1,135,10,,7
2019-09-05T07:05:19Z,-27.472145,153.186282,0,135,10,,7
2019-09-05T07:05:21Z,-27.472189,153.186281,0,135,10,,7
2019-09-05T07:05:23Z,-27.472236,153.18628,0,135,9.95,,7
2019-09-05T07:05:25Z,-27.472286,153.186281,0,138,9.95,,7
2019-09-05T07:05:27Z,-27.47233,153.186282,0,139,9.87,,7
2019-09-05T07:05:29Z,-27.472369,153.186279,0,139,9.87,,7
2019-09-05T07:05:31Z,-27.472407,153.186276,0,140,9.87,,7
2019-09-05T07:05:33Z,-27.472445,153.186272,0,140,9.76,,7
2019-09-05T07:05:35Z,-27.472489,153.186268,0,140,9.76,,7
2019-09-05T07:05:37Z,-27.472534,153.186258,0,140,9.65,,7
2019-09-05T07:05:39Z,-27.472582,153.186246,0,140,9.65,,7
2019-09-05T07:05:41Z,-27.47263,153.186235,0,140,9.65,,7
2019-09-05T07:05:43Z,-27.472678,153.186228,0,141,9.56,,7
2019-09-05T07:05:45Z,-27.472729,153.186225,0,141,9.56,,7
2019-09-05T07:05:47Z,-27.472782,153.186226,0,141,9.59,,7
2019-09-05T07:05:49Z,-27.472836,153.18623,0,139,9.59,,7
2019-09-05T07:05:51Z,-27.472887,153.186233,0,139,9.59,,7
2019-09-05T07:05:53Z,-27.472938,153.186236,0,140,9.69,,7
2019-09-05T07:05:55Z,-27.472987,153.186239,0,140,9.69,,7
2019-09-05T07:05:57Z,-27.473035,153.186247,0,140,9.76,,7
2019-09-05T07:05:59Z,-27.473082,153.18626,0,140,9.76,,7
2019-09-05T07:06:01Z,-27.473129,153.186272,0,140,9.76,,7
2019-09-05T07:06:03Z,-27.473175,153.186286,0,140,9.79,,7
2019-09-05T07:06:05Z,-27.47322,153.186301,0,140,9.79,,7
2019-09-05T07:06:07Z,-27.473263,153.186318,0,142,9.77,,7
2019-09-05T07:06:09Z,-27.473304,153.186338,0,140,9.77,,7
2019-09-05T07:06:11Z,-27.473345,153.18636,0,141,9.77,,7
2019-09-05T07:06:13Z,-27.473385,153.186381,0,141,9.72,,7
2019-09-05T07:06:15Z,-27.473424,153.186403,0,141,9.72,,7
2019-09-05T07:06:17Z,-27.473463,153.186426,0,140,9.66,,7
2019-09-05T07:06:19Z,-27.473502,153.186451,0,140,9.66,,7
2019-09-05T07:06:21Z,-27.47354,153.186477,0,141,9.66,,7
2019-09-05T07:06:23Z,-27.473575,153.186507,0,141,9.61,,7
2019-09-05T07:06:25Z,-27.473605,153.186542,0,141,9.61,,7
2019-09-05T07:06:27Z,-27.473629,153.186583,0,141,9.53,,7
2019-09-05T07:06:29Z,-27.473648,153.186627,0,141,9.53,,7
2019-09-05T07:06:31Z,-27.473662,153.186674,0,141,9.53,,7
2019-09-05T07:06:33Z,-27.473674,153.186724,0,141,9.26,,7
2019-09-05T07:06:35Z,-27.473687,153.186773,0,141,9.29,,7
2019-09-05T07:06:37Z,-27.473698,153.186825,0,141,9.28,,7
2019-09-05T07:06:39Z,-27.47371,153.186877,1,141,9.35,,7
2019-09-05T07:06:41Z,-27.473723,153.18693,1,141,9.38,,7
2019-09-05T07:06:43Z,-27.473738,153.186982,1,141,9.38,,7
2019-09-05T07:06:45Z,-27.473754,153.187032,1,138,9.38,,7
2019-09-05T07:06:47Z,-27.473773,153.187081,1,138,9.37,,7
2019-09-05T07:06:49Z,-27.473794,153.18713,1,138,9.37,,7
2019-09-05T07:06:51Z,-27.473818,153.187179,1,139,9.37,,7
2019-09-05T07:06:53Z,-27.473844,153.187226,1,139,9.37,,7
2019-09-05T07:06:55Z,-27.473865,153.187277,1,139,9.37,,7
2019-09-05T07:06:57Z,-27.473877,153.187338,1,139,9.42,,7
2019-09-05T07:06:59Z,-27.473881,153.187404,1,139,9.42,,7
2019-09-05T07:07:01Z,-27.473882,153.187472,1,139,9.42,,7
2019-09-05T07:07:03Z,-27.473888,153.187541,1,139,9.57,,7
2019-09-05T07:07:05Z,-27.473906,153.18761,1,139,9.57,,7
2019-09-05T07:07:07Z,-27.473937,153.187672,1,139,9.79,,7
2019-09-05T07:07:09Z,-27.473976,153.187724,1,138,9.79,,7
2019-09-05T07:07:11Z,-27.47401,153.187769,1,138,9.91,,7
2019-09-05T07:07:13Z,-27.474028,153.187824,1,138,10.56,,7
2019-09-05T07:07:15Z,-27.474032,153.187885,1,140,10.65,,7
2019-09-05T07:07:17Z,-27.474025,153.187942,1,138,10.63,,7
2019-09-05T07:07:19Z,-27.474011,153.18799,1,140,10.57,,7
2019-09-05T07:07:21Z,-27.473998,153.18804,1,141,10.48,,7
2019-09-05T07:07:23Z,-27.473994,153.188093,1,141,10.48,,7
2019-09-05T07:07:25Z,-27.473998,153.188148,1,142,10.48,,7
2019-09-05T07:07:27Z,-27.473999,153.188204,1,141,10.41,,7
2019-09-05T07:07:29Z,-27.473985,153.188247,1,141,10.41,,7
2019-09-05T07:07:31Z,-27.473953,153.188274,1,141,10.26,,7
2019-09-05T07:07:33Z,-27.47391,153.188288,1,141,10.26,,7
2019-09-05T07:07:35Z,-27.473864,153.188296,1,141,10.26,,7
2019-09-05T07:07:37Z,-27.473817,153.188299,1,141,10.15,,7
2019-09-05T07:07:39Z,-27.473772,153.188296,1,139,10.15,,7
2019-09-05T07:07:41Z,-27.473728,153.188293,1,138,10.06,,7
2019-09-05T07:07:43Z,-27.47368,153.188292,1,137,10.06,,7
2019-09-05T07:07:45Z,-27.473633,153.188295,1,137,10.06,,7
2019-09-05T07:07:47Z,-27.473586,153.1883,1,136,10.01,,7
2019-09-05T07:07:49Z,-27.473541,153.188311,1,136,9.75,,7
2019-09-05T07:07:51Z,-27.473496,153.188331,1,137,9.75,,7
2019-09-05T07:07:53Z,-27.473455,153.188352,0,137,9.67,,7
2019-09-05T07:07:55Z,-27.473415,153.188367,0,137,9.62,,7
2019-09-05T07:07:57Z,-27.473371,153.188378,0,137,9.57,,7
2019-09-05T07:07:59Z,-27.473326,153.188384,0,137,9.57,,7
2019-09-05T07:08:01Z,-27.473279,153.188387,0,137,9.57,,7
2019-09-05T07:08:03Z,-27.47323,153.18839,0,137,9.54,,7
2019-09-05T07:08:05Z,-27.473183,153.188399,0,137,9.54,,7
2019-09-05T07:08:07Z,-27.473135,153.188414,0,137,9.54,,7
2019-09-05T07:08:09Z,-27.473094,153.188429,0,137,9.52,,7
2019-09-05T07:08:11Z,-27.473051,153.188445,0,137,9.52,,7
2019-09-05T07:08:13Z,-27.47301,153.188463,-1,137,9.49,,7
2019-09-05T07:08:15Z,-27.472973,153.188485,-1,137,9.49,,7
2019-09-05T07:08:17Z,-27.472936,153.18851,-1,137,9.49,,7
2019-09-05T07:08:19Z,-27.472897,153.188538,-1,138,9.48,,7
2019-09-05T07:08:21Z,-27.472859,153.188566,-1,138,9.25,,7
2019-09-05T07:08:23Z,-27.472828,153.188596,-2,138,9.19,,7
2019-09-05T07:08:25Z,-27.472804,153.188641,-2,138,9.19,,7
2019-09-05T07:08:27Z,-27.472788,153.188698,-2,138,9.24,,7
2019-09-05T07:08:29Z,-27.472779,153.188763,-2,138,9.28,,7
2019-09-05T07:08:31Z,-27.472778,153.188829,-2,138,9.28,,7
2019-09-05T07:08:33Z,-27.472783,153.188893,-2,137,9.28,,7
2019-09-05T07:08:35Z,-27.472788,153.188955,-2,137,9.35,,7
2019-09-05T07:08:37Z,-27.472795,153.189009,-2,137,9.35,,7
2019-09-05T07:08:39Z,-27.472815,153.189045,-1,137,9.45,,7
2019-09-05T07:08:41Z,-27.472854,153.189062,-1,137,9.45,,7
2019-09-05T07:08:43Z,-27.472904,153.18907,-1,137,9.45,,7
2019-09-05T07:08:45Z,-27.472957,153.189072,-1,137,9.49,,7
2019-09-05T07:08:47Z,-27.473012,153.189068,-1,137,9.49,,7
2019-09-05T07:08:49Z,-27.473064,153.18906,-1,137,9.51,,7
2019-09-05T07:08:51Z,-27.473116,153.189055,-1,137,9.51,,7
2019-09-05T07:08:53Z,-27.473165,153.189055,-1,137,9.51,,7
2019-09-05T07:08:55Z,-27.473213,153.189053,-1,137,9.56,,7
2019-09-05T07:08:57Z,-27.473258,153.189044,-1,137,9.67,,7
2019-09-05T07:08:59Z,-27.4733,153.189031,-2,137,9.65,,7
2019-09-05T07:09:01Z,-27.473347,153.189019,-2,138,9.63,,7
2019-09-05T07:09:03Z,-27.473395,153.189011,-2,138,9.64,,7
2019-09-05T07:09:05Z,-27.473445,153.189006,-2,138,9.63,,7
2019-09-05T07:09:07Z,-27.473494,153.189004,-2,138,9.63,,7
2019-09-05T07:09:09Z,-27.473541,153.189007,-2,138,9.63,,7
2019-09-05T07:09:11Z,-27.473589,153.189012,-2,139,9.61,,7
2019-09-05T07:09:13Z,-27.473635,153.189013,-2,139,9.61,,7
2019-09-05T07:09:15Z,-27.473682,153.189014,-2,139,9.56,,7
2019-09-05T07:09:17Z,-27.47373,153.189015,-2,139,9.56,,7
2019-09-05T07:09:19Z,-27.47378,153.189015,-2,139,9.56,,7
2019-09-05T07:09:21Z,-27.473829,153.189016,-2,139,9.51,,7
2019-09-05T07:09:23Z,-27.473879,153.189019,-2,139,9.51,,7
2019-09-05T07:09:25Z,-27.473879,153.189019,-2,139,9.51,,7
2019-09-05T07:09:27Z,-27.473924,153.189021,-2,139,9.48,,7
2019-09-05T07:09:29Z,-27.473967,153.189021,-2,139,9.48,,7
2019-09-05T07:09:31Z,-27.474011,153.189018,-2,139,9.38,,7
2019-09-05T07:09:33Z,-27.474055,153.189019,-2,139,9.38,,7
2019-09-05T07:09:35Z,-27.474101,153.189021,-2,140,9.38,,7
2019-09-05T07:09:37Z,-27.474148,153.189026,-2,140,9.28,,7
2019-09-05T07:09:39Z,-27.474193,153.189035,-2,141,9.28,,7
2019-09-05T07:09:41Z,-27.474235,153.189042,-2,142,9.28,,7
2019-09-05T07:09:43Z,-27.474276,153.189047,-2,142,9.28,,7
2019-09-05T07:09:45Z,-27.47432,153.189049,-2,142,9.28,,7
2019-09-05T07:09:47Z,-27.474363,153.189051,-2,141,9.3,,7
2019-09-05T07:09:49Z,-27.474404,153.189055,-2,141,9.3,,7
2019-09-05T07:09:51Z,-27.47444,153.189059,-2,140,9.21,,7
2019-09-05T07:09:53Z,-27.474475,153.189064,-2,140,8.85,,7
2019-09-05T07:09:55Z,-27.474517,153.189067,-2,139,8.87,,7
2019-09-05T07:09:57Z,-27.474565,153.18907,-2,139,8.89,,7
2019-09-05T07:09:59Z,-27.474617,153.189077,-2,139,8.93,,7
2019-09-05T07:10:01Z,-27.47467,153.189085,-2,139,8.96,,7
2019-09-05T07:10:03Z,-27.474722,153.189094,-2,139,8.96,,7
2019-09-05T07:10:05Z,-27.474771,153.189103,-2,140,8.96,,7
2019-09-05T07:10:07Z,-27.474812,153.189115,-2,141,9,,7
2019-09-05T07:10:09Z,-27.474849,153.189132,-2,141,9,,7
2019-09-05T07:10:11Z,-27.474885,153.189157,-2,141,8.97,,7
2019-09-05T07:10:13Z,-27.47492,153.18919,-2,141,8.97,,7
2019-09-05T07:10:15Z,-27.474953,153.189228,-2,141,8.97,,7
2019-09-05T07:10:17Z,-27.474985,153.189268,-2,141,8.94,,7
2019-09-05T07:10:19Z,-27.475017,153.189308,-2,142,8.94,,7
2019-09-05T07:10:21Z,-27.475046,153.18935,-2,142,9.01,,7
2019-09-05T07:10:23Z,-27.475067,153.1894,-2,142,9.01,,7
2019-09-05T07:10:25Z,-27.475083,153.189452,-2,142,9.01,,7
2019-09-05T07:10:27Z,-27.475092,153.189505,-2,142,9.11,,7
2019-09-05T07:10:29Z,-27.475091,153.189559,-2,142,9.47,,7
2019-09-05T07:10:31Z,-27.47509,153.189619,-2,142,9.47,,7
2019-09-05T07:10:33Z,-27.475093,153.189676,-1,141,9.54,,7
2019-09-05T07:10:35Z,-27.475105,153.189729,-1,141,9.59,,7
2019-09-05T07:10:37Z,-27.475124,153.189782,-1,141,9.62,,7
2019-09-05T07:10:39Z,-27.475148,153.189831,-1,141,9.62,,7
2019-09-05T07:10:41Z,-27.475177,153.189877,-1,141,9.62,,7
2019-09-05T07:10:43Z,-27.475208,153.189925,-1,141,9.67,,7
2019-09-05T07:10:45Z,-27.475236,153.189975,-1,142,9.67,,7
2019-09-05T07:10:47Z,-27.475259,153.190026,-1,142,9.67,,7
2019-09-05T07:10:49Z,-27.475282,153.190077,-1,142,9.73,,7
2019-09-05T07:10:51Z,-27.475305,153.190126,-1,141,9.73,,7
2019-09-05T07:10:53Z,-27.475333,153.190172,-1,141,9.75,,7
2019-09-05T07:10:55Z,-27.475361,153.190216,-1,141,9.75,,7
2019-09-05T07:10:57Z,-27.475387,153.190259,-1,141,9.75,,7
2019-09-05T07:10:59Z,-27.47541,153.190303,-1,141,9.69,,7
2019-09-05T07:11:01Z,-27.475427,153.19035,-1,140,9.69,,7
2019-09-05T07:11:03Z,-27.47544,153.1904,0,140,9.59,,7
2019-09-05T07:11:05Z,-27.475449,153.190452,0,140,9.59,,7
2019-09-05T07:11:07Z,-27.47546,153.190505,0,140,9.59,,7
2019-09-05T07:11:09Z,-27.475477,153.190554,0,140,9.54,,7
2019-09-05T07:11:11Z,-27.475496,153.190603,0,140,9.54,,7
2019-09-05T07:11:13Z,-27.47551,153.190654,0,139,9.58,,7
2019-09-05T07:11:15Z,-27.47552,153.190708,0,139,9.58,,7
2019-09-05T07:11:17Z,-27.475526,153.190764,0,140,9.58,,7
2019-09-05T07:11:19Z,-27.475531,153.190821,-1,140,9.65,,7
2019-09-05T07:11:21Z,-27.475537,153.190877,-1,141,9.65,,7
2019-09-05T07:11:23Z,-27.475544,153.190932,-1,141,9.72,,7
2019-09-05T07:11:25Z,-27.475548,153.190986,-1,142,9.72,,7
2019-09-05T07:11:27Z,-27.475544,153.191045,-1,142,9.72,,7
2019-09-05T07:11:29Z,-27.475542,153.191104,-1,143,9.77,,7
2019-09-05T07:11:31Z,-27.475545,153.191162,-1,143,9.77,,7
2019-09-05T07:11:33Z,-27.475554,153.191219,0,143,9.79,,7
2019-09-05T07:11:35Z,-27.475565,153.191271,0,143,9.79,,7
2019-09-05T07:11:37Z,-27.475575,153.191322,0,143,9.79,,7
2019-09-05T07:11:39Z,-27.475579,153.191373,0,143,9.78,,7
2019-09-05T07:11:41Z,-27.475575,153.191422,0,143,9.78,,7
2019-09-05T07:11:43Z,-27.475561,153.191469,-1,142,9.72,,7
2019-09-05T07:11:45Z,-27.475535,153.191514,-1,142,9.72,,7
2019-09-05T07:11:47Z,-27.475504,153.191558,-1,143,9.72,,7
2019-09-05T07:11:49Z,-27.475469,153.1916,-1,143,9.69,,7
2019-09-05T07:11:51Z,-27.47543,153.191637,-1,143,9.69,,7
2019-09-05T07:11:53Z,-27.475389,153.191665,-1,143,9.69,,7
2019-09-05T07:11:55Z,-27.475347,153.19169,-1,143,9.69,,7
2019-09-05T07:11:57Z,-27.475307,153.191715,-1,143,9.69,,7
2019-09-05T07:11:59Z,-27.475269,153.191742,-2,143,9.69,,7
2019-09-05T07:12:01Z,-27.47523,153.191769,-2,143,9.69,,7
2019-09-05T07:12:03Z,-27.475189,153.191795,-2,144,9.65,,7
2019-09-05T07:12:05Z,-27.475147,153.191819,-2,144,9.65,,7
2019-09-05T07:12:07Z,-27.475106,153.191842,-2,144,9.61,,7
2019-09-05T07:12:09Z,-27.475064,153.191867,-2,144,9.52,,7
2019-09-05T07:12:11Z,-27.475023,153.191895,-2,144,9.55,,7
2019-09-05T07:12:13Z,-27.474982,153.191925,-3,143,9.6,,7
2019-09-05T07:12:15Z,-27.474938,153.191956,-3,143,9.64,,7
2019-09-05T07:12:17Z,-27.474893,153.191986,-3,143,9.66,,7
2019-09-05T07:12:19Z,-27.474849,153.192014,-3,142,9.66,,7
2019-09-05T07:12:21Z,-27.474806,153.192045,-3,142,9.66,,7
2019-09-05T07:12:23Z,-27.474765,153.19208,-3,142,9.68,,7
2019-09-05T07:12:25Z,-27.474724,153.192117,-3,142,9.68,,7
2019-09-05T07:12:27Z,-27.474684,153.19215,-3,144,9.68,,7
2019-09-05T07:12:29Z,-27.474646,153.192183,-3,144,9.68,,7
2019-09-05T07:12:31Z,-27.474606,153.19222,-3,144,9.68,,7
2019-09-05T07:12:33Z,-27.474567,153.192258,-3,144,9.72,,7
2019-09-05T07:12:35Z,-27.474528,153.192297,-3,144,9.72,,7
2019-09-05T07:12:37Z,-27.474491,153.192334,-3,144,9.7,,7
2019-09-05T07:12:39Z,-27.474454,153.192367,-3,144,9.7,,7
2019-09-05T07:12:41Z,-27.474419,153.1924,-3,145,9.7,,7
2019-09-05T07:12:43Z,-27.474383,153.192433,-2,145,9.82,,7
2019-09-05T07:12:45Z,-27.474345,153.192471,-2,144,9.88,,7
2019-09-05T07:12:47Z,-27.474302,153.192512,-2,143,9.91,,7
2019-09-05T07:12:49Z,-27.474258,153.192551,-2,143,9.92,,7
2019-09-05T07:12:51Z,-27.474221,153.192587,-2,143,9.91,,7
2019-09-05T07:12:53Z,-27.474188,153.192619,-2,143,9.91,,7
2019-09-05T07:12:55Z,-27.474155,153.192639,-2,143,9.91,,7
2019-09-05T07:12:57Z,-27.474118,153.192645,-2,143,9.86,,7
2019-09-05T07:12:59Z,-27.474076,153.192646,-2,142,9.86,,7
2019-09-05T07:13:01Z,-27.474032,153.192654,-2,142,9.7,,7
2019-09-05T07:13:03Z,-27.473989,153.192673,-2,142,9.7,,7
2019-09-05T07:13:05Z,-27.473947,153.192695,-2,142,9.7,,7
2019-09-05T07:13:07Z,-27.473904,153.192713,-2,142,9.58,,7
2019-09-05T07:13:09Z,-27.473862,153.192721,-2,142,9.58,,7
2019-09-05T07:13:11Z,-27.473823,153.192717,-2,144,9.53,,7
2019-09-05T07:13:13Z,-27.473784,153.192706,-2,144,9.53,,7
2019-09-05T07:13:15Z,-27.473745,153.192692,-2,144,9.53,,7
2019-09-05T07:13:17Z,-27.473705,153.192678,-2,145,9.43,,7
2019-09-05T07:13:19Z,-27.473664,153.192666,-2,145,9.37,,7
2019-09-05T07:13:21Z,-27.473621,153.192654,-2,145,8.94,,7
2019-09-05T07:13:23Z,-27.473581,153.192644,-2,145,8.87,,7
2019-09-05T07:13:25Z,-27.47354,153.192639,-2,145,8.83,,7
2019-09-05T07:13:27Z,-27.473497,153.192637,-2,145,8.84,,7
2019-09-05T07:13:29Z,-27.473452,153.192631,-2,143,8.85,,7
2019-09-05T07:13:31Z,-27.473407,153.192615,-2,143,8.85,,7
2019-09-05T07:13:33Z,-27.473367,153.192585,-2,143,8.85,,7
2019-09-05T07:13:35Z,-27.473336,153.192542,-2,143,8.91,,7
2019-09-05T07:13:37Z,-27.473315,153.192493,-2,143,8.91,,7
2019-09-05T07:13:39Z,-27.473297,153.192443,-1,142,9.02,,7
2019-09-05T07:13:41Z,-27.473281,153.192394,-1,142,9.02,,7
2019-09-05T07:13:43Z,-27.47326,153.192347,-2,142,9.02,,7
2019-09-05T07:13:45Z,-27.473234,153.192304,-2,141,9.08,,7
2019-09-05T07:13:47Z,-27.473204,153.192266,-2,141,9.08,,7
2019-09-05T07:13:49Z,-27.473172,153.192228,-2,140,9.11,,7
2019-09-05T07:13:51Z,-27.473143,153.192188,-2,140,9.11,,7
2019-09-05T07:13:53Z,-27.473116,153.192144,-2,140,9.11,,7
2019-09-05T07:13:55Z,-27.473089,153.192096,-2,140,9.15,,7
2019-09-05T07:13:57Z,-27.47306,153.192048,-2,140,9.15,,7
2019-09-05T07:13:59Z,-27.473027,153.192004,-2,140,9.2,,7
2019-09-05T07:14:01Z,-27.472993,153.191964,-2,141,9.52,,7
2019-09-05T07:14:03Z,-27.472957,153.191922,-2,142,9.59,,7
2019-09-05T07:14:05Z,-27.47292,153.191882,-2,143,9.66,,7
2019-09-05T07:14:07Z,-27.472882,153.19185,-2,144,9.62,,7
2019-09-05T07:14:09Z,-27.472843,153.191821,-2,145,9.62,,7
2019-09-05T07:14:11Z,-27.472803,153.19179,-2,145,9.62,,7
2019-09-05T07:14:13Z,-27.472761,153.191761,-2,146,9.62,,7
2019-09-05T07:14:15Z,-27.472715,153.191741,-2,146,9.61,,7
2019-09-05T07:14:17Z,-27.472665,153.191728,-2,146,9.61,,7
2019-09-05T07:14:19Z,-27.472613,153.191721,-2,147,9.59,,7
2019-09-05T07:14:21Z,-27.472565,153.191714,-2,147,9.59,,7
2019-09-05T07:14:23Z,-27.472518,153.191705,-2,147,9.59,,7
2019-09-05T07:14:25Z,-27.47247,153.1917,-2,146,9.6,,7
2019-09-05T07:14:27Z,-27.472423,153.1917,-2,146,9.6,,7
2019-09-05T07:14:29Z,-27.472378,153.191711,-2,146,9.6,,7
2019-09-05T07:14:31Z,-27.472334,153.191731,-2,146,9.67,,7
2019-09-05T07:14:33Z,-27.47229,153.191759,-2,146,9.71,,7
2019-09-05T07:14:35Z,-27.472244,153.191786,-2,146,9.72,,7
2019-09-05T07:14:37Z,-27.472199,153.19181,-2,146,9.75,,7
2019-09-05T07:14:39Z,-27.472155,153.191829,-2,146,9.78,,7
2019-09-05T07:14:41Z,-27.47211,153.191847,-2,145,9.78,,7
2019-09-05T07:14:43Z,-27.472063,153.191867,-1,145,9.78,,7
2019-09-05T07:14:45Z,-27.472016,153.191888,-1,145,9.8,,7
2019-09-05T07:14:47Z,-27.471968,153.191909,-1,145,9.8,,7
2019-09-05T07:14:49Z,-27.47192,153.191931,-1,145,9.8,,7
2019-09-05T07:14:51Z,-27.471876,153.191955,-1,145,9.81,,7
2019-09-05T07:14:53Z,-27.471833,153.191978,-1,145,9.81,,7
2019-09-05T07:14:55Z,-27.471788,153.192001,-1,145,9.82,,7
2019-09-05T07:14:57Z,-27.471744,153.192024,-1,145,9.82,,7
2019-09-05T07:14:59Z,-27.471697,153.192044,0,145,9.82,,7
