Time,Latitude (Deg),Longitude (Deg),Altitude (m),Heart Rate (bpm),Speed (km/h),Vibrations,Route Num
2019-09-19T19:00:42Z,-27.476166,153.182879,10,89,6.76,,2
2019-09-19T19:00:44Z,-27.476206,153.182867,10,89,6.73,,2
2019-09-19T19:00:46Z,-27.476206,153.182867,10,89,6.7,,2
2019-09-19T19:00:48Z,-27.476249,153.182855,10,89,6.07,,2
2019-09-19T19:00:50Z,-27.476287,153.182847,10,88,6.05,,2
2019-09-19T19:00:52Z,-27.476322,153.18284,10,88,5.99,,2
2019-09-19T19:00:54Z,-27.476362,153.182832,10,87,6.01,,2
2019-09-19T19:00:56Z,-27.476362,153.182832,10,87,6.02,,2
2019-09-19T19:00:58Z,-27.476405,153.182823,10,86,6.03,,2
2019-09-19T19:01:00Z,-27.476449,153.182816,10,87,6.04,,2
2019-09-19T19:01:02Z,-27.476491,153.182811,10,91,6.05,,2
2019-09-19T19:01:04Z,-27.476536,153.182807,10,90,6.05,,2
2019-09-19T19:01:06Z,-27.476536,153.182807,10,90,6.02,,2
2019-09-19T19:01:08Z,-27.476574,153.182804,10,90,6.02,,2
2019-09-19T19:01:10Z,-27.476611,153.182802,10,91,6.01,,2
2019-09-19T19:01:12Z,-27.476648,153.182802,10,92,6.01,,2
2019-09-19T19:01:14Z,-27.476691,153.182803,10,92,6.04,,2
2019-09-19T19:01:16Z,-27.476691,153.182803,11,92,6.05,,2
2019-09-19T19:01:18Z,-27.476734,153.1828,11,94,6.08,,2
2019-09-19T19:01:20Z,-27.476779,153.182796,11,96,6.08,,2
2019-09-19T19:01:22Z,-27.476823,153.182789,11,97,6.08,,2
2019-09-19T19:01:24Z,-27.47686,153.182779,11,99,6.08,,2
2019-09-19T19:01:26Z,-27.47686,153.182779,11,99,6.08,,2
2019-09-19T19:01:28Z,-27.476894,153.182771,11,99,6.08,,2
2019-09-19T19:01:30Z,-27.476925,153.182762,11,101,6.08,,2
2019-09-19T19:01:32Z,-27.476956,153.182752,11,102,6.05,,2
2019-09-19T19:01:34Z,-27.47699,153.182754,11,102,6.05,,2
2019-09-19T19:01:36Z,-27.47699,153.182754,12,102,6.05,,2
2019-09-19T19:01:38Z,-27.47702,153.18277,12,102,5.87,,2
2019-09-19T19:01:40Z,-27.477041,153.182792,12,103,5.87,,2
2019-09-19T19:01:42Z,-27.477048,153.1828,12,103,5.87,,2
2019-09-19T19:01:44Z,-27.477059,153.182811,12,103,5.87,,2
2019-09-19T19:01:46Z,-27.477059,153.182811,13,103,5.35,,2
2019-09-19T19:01:48Z,-27.477062,153.182828,13,105,5.35,,2
2019-09-19T19:01:50Z,-27.477057,153.182849,13,106,5.35,,2
2019-09-19T19:01:52Z,-27.47705,153.182875,13,108,4.93,,2
2019-09-19T19:01:54Z,-27.47705,153.182909,13,109,4.93,,2
2019-09-19T19:01:56Z,-27.47705,153.182909,13,109,4.93,,2
2019-09-19T19:01:58Z,-27.477053,153.182948,13,107,4.93,,2
2019-09-19T19:02:00Z,-27.477053,153.182992,13,108,4.93,,2
2019-09-19T19:02:02Z,-27.477045,153.183043,13,108,4.93,,2
2019-09-19T19:02:04Z,-27.477045,153.183043,13,108,5.24,,2
2019-09-19T19:02:06Z,-27.477042,153.183093,13,110,5.24,,2
2019-09-19T19:02:08Z,-27.477043,153.183136,13,110,5.24,,2
2019-09-19T19:02:10Z,-27.477035,153.183168,13,110,5.51,,2
2019-09-19T19:02:12Z,-27.477019,153.183193,13,108,5.51,,2
2019-09-19T19:02:14Z,-27.477019,153.183193,13,108,5.51,,2
2019-09-19T19:02:16Z,-27.476997,153.183212,13,109,5.62,,2
2019-09-19T19:02:18Z,-27.476971,153.183224,13,109,5.62,,2
2019-09-19T19:02:20Z,-27.476942,153.183231,13,108,5.62,,2
2019-09-19T19:02:22Z,-27.476942,153.183231,13,107,5.62,,2
2019-09-19T19:02:24Z,-27.476908,153.183234,13,107,5.62,,2
2019-09-19T19:02:26Z,-27.47687,153.18324,12,107,5.62,,2
2019-09-19T19:02:28Z,-27.47683,153.183253,12,107,5.64,,2
2019-09-19T19:02:30Z,-27.47683,153.183253,12,107,5.64,,2
2019-09-19T19:02:32Z,-27.476794,153.183265,12,107,5.64,,2
2019-09-19T19:02:34Z,-27.476761,153.183278,12,106,5.63,,2
2019-09-19T19:02:36Z,-27.476732,153.1833,11,106,5.63,,2
2019-09-19T19:02:38Z,-27.476732,153.1833,11,106,5.63,,2
2019-09-19T19:02:40Z,-27.476704,153.183335,11,106,5.65,,2
2019-09-19T19:02:42Z,-27.47668,153.183383,11,107,5.65,,2
2019-09-19T19:02:44Z,-27.476662,153.183433,11,107,5.65,,2
2019-09-19T19:02:46Z,-27.476662,153.183433,11,107,5.72,,2
2019-09-19T19:02:48Z,-27.476651,153.183488,11,107,5.72,,2
2019-09-19T19:02:50Z,-27.476646,153.183544,11,103,5.72,,2
2019-09-19T19:02:52Z,-27.476646,153.183544,11,101,5.72,,2
2019-09-19T19:02:54Z,-27.476641,153.183597,11,101,5.82,,2
2019-09-19T19:02:56Z,-27.476632,153.183649,11,99,5.82,,2
2019-09-19T19:02:58Z,-27.476619,153.183702,11,99,5.82,,2
2019-09-19T19:03:00Z,-27.476619,153.183702,10,98,5.82,,2
2019-09-19T19:03:02Z,-27.476601,153.183754,10,97,5.92,,2
2019-09-19T19:03:04Z,-27.476586,153.183806,10,97,5.92,,2
2019-09-19T19:03:06Z,-27.476586,153.183806,10,97,5.92,,2
2019-09-19T19:03:08Z,-27.476572,153.183862,10,96,6,,2
2019-09-19T19:03:10Z,-27.476556,153.183922,11,98,6,,2
2019-09-19T19:03:12Z,-27.476537,153.183983,11,101,6,,2
2019-09-19T19:03:14Z,-27.476537,153.183983,11,104,6,,2
2019-09-19T19:03:16Z,-27.476515,153.184045,12,108,6.1,,2
2019-09-19T19:03:18Z,-27.4765,153.184102,12,108,6.1,,2
2019-09-19T19:03:20Z,-27.4765,153.184102,12,108,6.1,,2
2019-09-19T19:03:22Z,-27.47649,153.184159,12,107,6.2,,2
2019-09-19T19:03:24Z,-27.476481,153.18422,12,109,6.2,,2
2019-09-19T19:03:26Z,-27.476481,153.18422,12,109,6.2,,2
2019-09-19T19:03:28Z,-27.476472,153.184281,12,110,6.2,,2
2019-09-19T19:03:30Z,-27.476464,153.184341,12,110,6.29,,2
2019-09-19T19:03:32Z,-27.476464,153.184341,12,111,6.29,,2
2019-09-19T19:03:34Z,-27.476459,153.184399,12,112,6.29,,2
2019-09-19T19:03:36Z,-27.476453,153.184453,12,112,6.34,,2
2019-09-19T19:03:38Z,-27.476447,153.184504,12,114,6.34,,2
2019-09-19T19:03:40Z,-27.476447,153.184504,12,115,6.34,,2
2019-09-19T19:03:42Z,-27.476449,153.184556,12,115,6.35,,2
2019-09-19T19:03:44Z,-27.476448,153.184614,12,115,6.35,,2
2019-09-19T19:03:46Z,-27.476448,153.184614,12,114,6.35,,2
2019-09-19T19:03:48Z,-27.476443,153.184673,12,114,6.35,,2
2019-09-19T19:03:50Z,-27.476437,153.184733,12,114,6.37,,2
2019-09-19T19:03:52Z,-27.476437,153.184733,12,116,6.37,,2
2019-09-19T19:03:54Z,-27.476428,153.184789,12,115,6.37,,2
2019-09-19T19:03:56Z,-27.476421,153.184846,12,115,6.37,,2
2019-09-19T19:03:58Z,-27.476424,153.184901,12,115,6.39,,2
2019-09-19T19:04:00Z,-27.476424,153.184901,12,114,6.39,,2
2019-09-19T19:04:02Z,-27.476433,153.184958,12,114,6.39,,2
2019-09-19T19:04:04Z,-27.476444,153.185014,12,114,6.43,,2
2019-09-19T19:04:06Z,-27.476444,153.185014,12,115,6.43,,2
2019-09-19T19:04:08Z,-27.476453,153.18507,12,115,6.43,,2
2019-09-19T19:04:10Z,-27.476458,153.185126,12,115,6.43,,2
2019-09-19T19:04:12Z,-27.476458,153.185126,12,115,6.46,,2
2019-09-19T19:04:14Z,-27.476456,153.185184,12,115,6.46,,2
2019-09-19T19:04:16Z,-27.476451,153.185243,12,115,6.46,,2
2019-09-19T19:04:18Z,-27.476446,153.185303,12,115,6.5,,2
2019-09-19T19:04:20Z,-27.476446,153.185303,12,115,6.5,,2
2019-09-19T19:04:22Z,-27.476442,153.18536,12,115,6.5,,2
2019-09-19T19:04:24Z,-27.476443,153.185414,12,115,6.5,,2
2019-09-19T19:04:26Z,-27.476443,153.185414,12,115,6.54,,2
2019-09-19T19:04:28Z,-27.476444,153.185469,12,115,6.54,,2
2019-09-19T19:04:30Z,-27.476445,153.185523,12,116,6.54,,2
2019-09-19T19:04:32Z,-27.476446,153.185578,12,116,6.56,,2
2019-09-19T19:04:34Z,-27.476446,153.185578,12,116,6.56,,2
2019-09-19T19:04:36Z,-27.476447,153.185634,12,116,6.56,,2
2019-09-19T19:04:38Z,-27.476453,153.185687,12,114,6.56,,2
2019-09-19T19:04:40Z,-27.476453,153.185687,12,114,6.56,,2
2019-09-19T19:04:42Z,-27.476461,153.18574,12,115,6.56,,2
2019-09-19T19:04:44Z,-27.47647,153.185798,12,115,6.56,,2
2019-09-19T19:04:46Z,-27.47647,153.185798,12,117,6.67,,2
2019-09-19T19:04:48Z,-27.47648,153.185856,12,116,6.67,,2
2019-09-19T19:04:50Z,-27.476493,153.185909,12,116,6.83,,2
2019-09-19T19:04:52Z,-27.476506,153.185959,12,116,6.83,,2
2019-09-19T19:04:54Z,-27.476506,153.185959,12,116,6.83,,2
2019-09-19T19:04:56Z,-27.476525,153.18601,12,116,6.83,,2
2019-09-19T19:04:58Z,-27.476551,153.186062,12,116,6.83,,2
2019-09-19T19:04:58Z,-27.476551,153.186062,12,116,6.83,,2
2019-09-19T19:05:00Z,-27.476551,153.186062,12,116,6.83,,2
2019-09-19T19:05:02Z,-27.476576,153.186112,12,116,6.83,,2
2019-09-19T19:05:04Z,-27.476594,153.18616,12,117,6.76,,2
2019-09-19T19:05:06Z,-27.476607,153.186208,12,118,6.76,,2
2019-09-19T19:05:08Z,-27.476607,153.186208,12,117,6.76,,2
2019-09-19T19:05:10Z,-27.476625,153.186253,12,117,6.7,,2
2019-09-19T19:05:12Z,-27.476645,153.1863,12,117,6.7,,2
2019-09-19T19:05:14Z,-27.476645,153.1863,12,116,6.7,,2
2019-09-19T19:05:16Z,-27.476667,153.186348,12,116,6.7,,2
2019-09-19T19:05:18Z,-27.476698,153.186395,12,117,6.67,,2
2019-09-19T19:05:20Z,-27.476738,153.186442,12,117,6.67,,2
2019-09-19T19:05:22Z,-27.476738,153.186442,12,117,6.67,,2
2019-09-19T19:05:24Z,-27.476774,153.186495,12,117,6.79,,2
2019-09-19T19:05:26Z,-27.476802,153.186536,12,117,6.79,,2
2019-09-19T19:05:28Z,-27.476834,153.186565,12,117,6.79,,2
2019-09-19T19:05:30Z,-27.476834,153.186565,12,117,6.79,,2
2019-09-19T19:05:32Z,-27.476885,153.186602,12,120,9.32,,2
2019-09-19T19:05:34Z,-27.476931,153.186633,12,121,8.62,,2
2019-09-19T19:05:36Z,-27.476931,153.186633,12,122,7.81,,2
2019-09-19T19:05:38Z,-27.47697,153.18666,12,121,7.71,,2
2019-09-19T19:05:40Z,-27.477016,153.186688,12,121,7.57,,2
2019-09-19T19:05:42Z,-27.477064,153.186715,12,121,7.47,,2
2019-09-19T19:05:44Z,-27.477064,153.186715,12,121,7.07,,2
2019-09-19T19:05:46Z,-27.477108,153.186738,12,122,7.18,,2
2019-09-19T19:05:48Z,-27.477155,153.186756,12,121,7.32,,2
2019-09-19T19:05:50Z,-27.477202,153.186781,12,121,7.19,,2
2019-09-19T19:05:52Z,-27.477202,153.186781,12,122,6.86,,2
2019-09-19T19:05:54Z,-27.477234,153.186819,12,121,6.81,,2
2019-09-19T19:05:56Z,-27.47726,153.186865,12,122,6.69,,2
2019-09-19T19:05:58Z,-27.47726,153.186865,12,121,6.56,,2
2019-09-19T19:06:00Z,-27.477286,153.186911,12,121,6.18,,2
2019-09-19T19:06:02Z,-27.477304,153.186958,12,121,5.91,,2
2019-09-19T19:06:04Z,-27.477321,153.187004,12,121,5.85,,2
2019-09-19T19:06:06Z,-27.477321,153.187004,12,121,5.83,,2
2019-09-19T19:06:08Z,-27.477334,153.187049,12,121,5.89,,2
2019-09-19T19:06:10Z,-27.477349,153.187097,12,121,6.03,,2
2019-09-19T19:06:12Z,-27.477358,153.187153,12,121,6.08,,2
2019-09-19T19:06:14Z,-27.477358,153.187153,12,121,6.06,,2
2019-09-19T19:06:16Z,-27.477373,153.187204,12,121,6.08,,2
2019-09-19T19:06:18Z,-27.477405,153.187244,12,122,6.11,,2
2019-09-19T19:06:20Z,-27.477405,153.187244,12,122,6.21,,2
2019-09-19T19:06:22Z,-27.477452,153.18727,12,122,6.25,,2
2019-09-19T19:06:24Z,-27.477504,153.18729,12,122,6.26,,2
2019-09-19T19:06:26Z,-27.477554,153.187308,12,122,6.25,,2
2019-09-19T19:06:28Z,-27.477554,153.187308,12,122,6.22,,2
2019-09-19T19:06:30Z,-27.4776,153.187317,12,122,6.2,,2
2019-09-19T19:06:32Z,-27.47764,153.187316,12,123,6.2,,2
2019-09-19T19:06:34Z,-27.477683,153.187305,12,125,6.18,,2
2019-09-19T19:06:36Z,-27.477683,153.187305,12,124,6.18,,2
2019-09-19T19:06:38Z,-27.477725,153.187288,12,124,6.17,,2
2019-09-19T19:06:40Z,-27.477769,153.187275,12,124,6.17,,2
2019-09-19T19:06:42Z,-27.477769,153.187275,12,124,6.17,,2
2019-09-19T19:06:44Z,-27.477813,153.187265,12,124,6.17,,2
2019-09-19T19:06:46Z,-27.477859,153.187254,12,124,6.15,,2
2019-09-19T19:06:48Z,-27.477907,153.18724,12,124,6.15,,2
2019-09-19T19:06:50Z,-27.477907,153.18724,13,123,6.15,,2
2019-09-19T19:06:52Z,-27.477954,153.187224,13,123,6.15,,2
2019-09-19T19:06:54Z,-27.477997,153.187206,13,123,6.15,,2
2019-09-19T19:06:56Z,-27.477997,153.187206,13,121,6.15,,2
2019-09-19T19:06:58Z,-27.478034,153.187189,13,121,6.15,,2
2019-09-19T19:07:00Z,-27.478068,153.187176,13,120,6.14,,2
2019-09-19T19:07:02Z,-27.478111,153.187167,13,120,6.14,,2
2019-09-19T19:07:04Z,-27.478111,153.187167,13,120,6.14,,2
2019-09-19T19:07:06Z,-27.478165,153.187162,13,120,6.14,,2
2019-09-19T19:07:08Z,-27.478219,153.187155,13,120,6.17,,2
2019-09-19T19:07:10Z,-27.478219,153.187155,13,120,6.17,,2
2019-09-19T19:07:12Z,-27.478263,153.187147,13,121,6.17,,2
2019-09-19T19:07:14Z,-27.478289,153.18715,13,121,6.14,,2
2019-09-19T19:07:16Z,-27.478303,153.18715,13,121,6.14,,2
2019-09-19T19:07:18Z,-27.478303,153.18715,13,121,6.14,,2
2019-09-19T19:07:20Z,-27.478323,153.187147,13,121,6.14,,2
2019-09-19T19:07:22Z,-27.478346,153.187147,13,121,5.99,,2
2019-09-19T19:07:24Z,-27.478346,153.187147,13,121,5.99,,2
2019-09-19T19:07:26Z,-27.478375,153.187148,13,121,5.99,,2
2019-09-19T19:07:28Z,-27.47842,153.187154,13,121,6,,2
2019-09-19T19:07:30Z,-27.47847,153.187154,13,121,6,,2
2019-09-19T19:07:32Z,-27.47847,153.187154,13,121,6,,2
2019-09-19T19:07:34Z,-27.478515,153.187147,13,121,6,,2
2019-09-19T19:07:36Z,-27.478556,153.187132,14,121,6,,2
2019-09-19T19:07:38Z,-27.478606,153.187106,14,121,6,,2
2019-09-19T19:07:40Z,-27.478606,153.187106,14,121,6,,2
2019-09-19T19:07:42Z,-27.478656,153.187071,14,121,6.08,,2
2019-09-19T19:07:44Z,-27.478702,153.187029,14,121,6.08,,2
2019-09-19T19:07:46Z,-27.478702,153.187029,14,117,6.08,,2
2019-09-19T19:07:48Z,-27.47875,153.18699,14,111,6.08,,2
2019-09-19T19:07:50Z,-27.478793,153.186969,14,109,6.24,,2
2019-09-19T19:07:52Z,-27.478838,153.186972,14,106,6.24,,2
2019-09-19T19:07:54Z,-27.478838,153.186972,14,103,6.24,,2
2019-09-19T19:07:56Z,-27.478885,153.186993,14,102,6.27,,2
2019-09-19T19:07:58Z,-27.478931,153.187017,14,100,6.27,,2
2019-09-19T19:08:00Z,-27.47898,153.187044,15,99,6.27,,2
2019-09-19T19:08:02Z,-27.47898,153.187044,15,98,6.23,,2
2019-09-19T19:08:04Z,-27.479026,153.18707,15,97,6.23,,2
2019-09-19T19:08:06Z,-27.479067,153.187092,15,97,6.23,,2
