Time,Latitude (Deg),Longitude (Deg),Altitude (m),Heart Rate (bpm),Speed (km/h),Vibrations,Route Num
2019-09-16T20:23:30Z,-27.714052,152.466553,139,134,10.65,,4
2019-09-16T20:23:32Z,-27.714012,152.466594,138,134,10.65,,4
2019-09-16T20:23:34Z,-27.713974,152.466635,138,135,10.53,,4
2019-09-16T20:23:36Z,-27.713937,152.466678,138,135,10.53,,4
2019-09-16T20:23:38Z,-27.713896,152.466718,138,136,10.51,,4
2019-09-16T20:23:40Z,-27.713852,152.466754,138,137,10.51,,4
2019-09-16T20:23:42Z,-27.713809,152.466787,137,136,10.51,,4
2019-09-16T20:23:44Z,-27.713765,152.466816,137,135,10.43,,4
2019-09-16T20:23:46Z,-27.71372,152.466838,137,136,10.43,,4
2019-09-16T20:23:48Z,-27.713673,152.466855,136,137,10.32,,4
2019-09-16T20:23:50Z,-27.713624,152.466863,136,137,10.32,,4
2019-09-16T20:23:52Z,-27.713578,152.466872,135,137,10.32,,4
2019-09-16T20:23:54Z,-27.713536,152.466891,135,138,10.19,,4
2019-09-16T20:23:56Z,-27.71351,152.466927,135,138,10.19,,4
2019-09-16T20:23:58Z,-27.713508,152.466977,135,138,10.08,,4
2019-09-16T20:24:00Z,-27.713506,152.467028,135,138,10.08,,4
2019-09-16T20:24:02Z,-27.713489,152.467068,135,139,10.08,,4
2019-09-16T20:24:04Z,-27.71345,152.467095,135,139,10.01,,4
2019-09-16T20:24:06Z,-27.713397,152.467109,135,139,10.01,,4
2019-09-16T20:24:08Z,-27.713342,152.467121,134,140,10.07,,4
2019-09-16T20:24:10Z,-27.713291,152.467143,134,143,10.07,,4
2019-09-16T20:24:12Z,-27.713246,152.467175,132,142,10.07,,4
2019-09-16T20:24:14Z,-27.713202,152.467207,132,142,10.2,,4
2019-09-16T20:24:16Z,-27.713157,152.467236,132,141,10.2,,4
2019-09-16T20:24:18Z,-27.71311,152.467263,131,141,10.23,,4
2019-09-16T20:24:20Z,-27.713065,152.467287,131,141,10.23,,4
2019-09-16T20:24:22Z,-27.71302,152.467305,131,142,10.23,,4
2019-09-16T20:24:24Z,-27.712976,152.467323,131,142,10.23,,4
2019-09-16T20:24:26Z,-27.712932,152.467344,131,142,10.23,,4
2019-09-16T20:24:28Z,-27.71289,152.467361,129,143,10.14,,4
2019-09-16T20:24:30Z,-27.712847,152.467369,129,142,10.14,,4
2019-09-16T20:24:32Z,-27.712803,152.467368,128,142,10.14,,4
2019-09-16T20:24:34Z,-27.71276,152.467353,128,142,10.01,,4
2019-09-16T20:24:36Z,-27.712722,152.467321,128,142,10.01,,4
2019-09-16T20:24:38Z,-27.71269,152.467279,127,142,9.97,,4
2019-09-16T20:24:40Z,-27.712662,152.467232,127,142,9.97,,4
2019-09-16T20:24:42Z,-27.712641,152.467181,126,142,9.97,,4
2019-09-16T20:24:44Z,-27.712627,152.467129,126,142,9.97,,4
2019-09-16T20:24:46Z,-27.712617,152.467074,126,142,9.97,,4
2019-09-16T20:24:48Z,-27.712609,152.467017,125,142,10.07,,4
2019-09-16T20:24:50Z,-27.712599,152.46696,125,141,10.07,,4
2019-09-16T20:24:52Z,-27.712586,152.466905,124,141,10.09,,4
2019-09-16T20:24:54Z,-27.712566,152.466852,124,141,10.05,,4
2019-09-16T20:24:56Z,-27.712543,152.466804,124,141,10.05,,4
2019-09-16T20:24:58Z,-27.712517,152.466756,124,141,10.06,,4
2019-09-16T20:25:00Z,-27.712484,152.466711,124,141,10.11,,4
2019-09-16T20:25:02Z,-27.712441,152.466674,123,141,10.12,,4
2019-09-16T20:25:04Z,-27.712392,152.466646,123,141,10.12,,4
2019-09-16T20:25:06Z,-27.712341,152.466623,123,141,10.14,,4
2019-09-16T20:25:08Z,-27.712291,152.466601,123,143,10.14,,4
2019-09-16T20:25:10Z,-27.712243,152.466579,123,143,10.14,,4
2019-09-16T20:25:12Z,-27.712194,152.466559,123,142,10.2,,4
2019-09-16T20:25:14Z,-27.712143,152.466546,123,142,10.2,,4
2019-09-16T20:25:16Z,-27.712089,152.46654,123,142,10.19,,4
2019-09-16T20:25:18Z,-27.712034,152.466534,122,142,10.19,,4
2019-09-16T20:25:20Z,-27.711983,152.466519,122,143,10.19,,4
2019-09-16T20:25:22Z,-27.71194,152.466491,122,143,10.2,,4
2019-09-16T20:25:24Z,-27.711905,152.466453,122,142,10.2,,4
2019-09-16T20:25:26Z,-27.711871,152.466416,122,142,10.2,,4
2019-09-16T20:25:28Z,-27.711836,152.466382,122,142,10.2,,4
2019-09-16T20:25:30Z,-27.7118,152.466352,122,142,10.2,,4
2019-09-16T20:25:32Z,-27.711765,152.466334,121,142,10.03,,4
2019-09-16T20:25:34Z,-27.711731,152.466325,121,142,10.03,,4
2019-09-16T20:25:36Z,-27.711692,152.466315,121,142,10.02,,4
2019-09-16T20:25:38Z,-27.71165,152.466302,122,142,10.02,,4
2019-09-16T20:25:40Z,-27.711611,152.466284,122,143,10.02,,4
2019-09-16T20:25:42Z,-27.711577,152.466274,121,142,8.85,,4
2019-09-16T20:25:44Z,-27.711547,152.466286,121,142,8.85,,4
2019-09-16T20:25:46Z,-27.711526,152.466318,121,142,8.73,,4
2019-09-16T20:25:48Z,-27.711512,152.466361,121,143,8.73,,4
2019-09-16T20:25:50Z,-27.711499,152.466411,121,143,8.73,,4
2019-09-16T20:25:52Z,-27.711488,152.466467,121,142,9.94,,4
2019-09-16T20:25:54Z,-27.71148,152.466527,121,142,9.94,,4
2019-09-16T20:25:56Z,-27.711475,152.466581,121,142,9.56,,4
2019-09-16T20:25:58Z,-27.711457,152.466619,121,142,9.56,,4
2019-09-16T20:26:00Z,-27.711425,152.46664,121,142,9.28,,4
2019-09-16T20:26:02Z,-27.711388,152.466649,121,142,9.04,,4
2019-09-16T20:26:04Z,-27.711353,152.466655,121,142,8.88,,4
2019-09-16T20:26:06Z,-27.71132,152.466665,121,142,8.87,,4
2019-09-16T20:26:08Z,-27.711288,152.466685,122,142,8.87,,4
2019-09-16T20:26:10Z,-27.711265,152.466721,122,142,8.67,,4
2019-09-16T20:26:12Z,-27.711257,152.466766,122,142,8.67,,4
2019-09-16T20:26:14Z,-27.711263,152.466816,122,142,8.67,,4
2019-09-16T20:26:16Z,-27.711279,152.466867,122,142,8.5,,4
2019-09-16T20:26:18Z,-27.711296,152.466917,122,142,8.5,,4
2019-09-16T20:26:20Z,-27.711305,152.466963,122,142,8.52,,4
2019-09-16T20:26:22Z,-27.711304,152.467009,122,142,8.52,,4
2019-09-16T20:26:24Z,-27.711296,152.467056,122,142,8.52,,4
2019-09-16T20:26:26Z,-27.711287,152.467109,122,142,8.61,,4
2019-09-16T20:26:28Z,-27.711278,152.467163,122,143,8.61,,4
2019-09-16T20:26:30Z,-27.711271,152.467219,122,143,8.78,,4
2019-09-16T20:26:32Z,-27.711263,152.467276,122,143,8.78,,4
2019-09-16T20:26:32Z,-27.711263,152.467276,122,143,8.78,,4
2019-09-16T20:26:34Z,-27.711254,152.467332,122,143,8.78,,4
2019-09-16T20:26:36Z,-27.711245,152.467386,122,143,8.94,,4
2019-09-16T20:26:38Z,-27.711236,152.467439,122,143,8.94,,4
2019-09-16T20:26:40Z,-27.711229,152.467491,122,144,9.06,,4
2019-09-16T20:26:42Z,-27.711225,152.467542,122,143,9.06,,4
2019-09-16T20:26:44Z,-27.711218,152.467594,122,143,9.06,,4
2019-09-16T20:26:46Z,-27.711213,152.467645,122,143,9.06,,4
2019-09-16T20:26:48Z,-27.711208,152.467695,122,143,9.05,,4
2019-09-16T20:26:50Z,-27.7112,152.467747,122,143,9.19,,4
2019-09-16T20:26:52Z,-27.711194,152.467803,122,143,9.26,,4
2019-09-16T20:26:54Z,-27.711191,152.46786,122,145,9.35,,4
2019-09-16T20:26:56Z,-27.711188,152.467915,122,145,9.29,,4
2019-09-16T20:26:58Z,-27.711182,152.467967,122,146,9.27,,4
2019-09-16T20:27:00Z,-27.711178,152.468018,122,144,9.27,,4
2019-09-16T20:27:02Z,-27.711176,152.468069,122,144,9.27,,4
2019-09-16T20:27:04Z,-27.711174,152.468119,122,144,9.24,,4
2019-09-16T20:27:06Z,-27.711172,152.468169,122,144,9.24,,4
2019-09-16T20:27:08Z,-27.711171,152.468221,122,144,9.17,,4
2019-09-16T20:27:10Z,-27.711173,152.468276,122,144,9.17,,4
2019-09-16T20:27:12Z,-27.711176,152.468331,122,144,9.17,,4
2019-09-16T20:27:14Z,-27.711177,152.468385,122,145,9.15,,4
2019-09-16T20:27:16Z,-27.711176,152.468437,122,145,9.15,,4
2019-09-16T20:27:18Z,-27.711173,152.468488,122,145,9.15,,4
2019-09-16T20:27:20Z,-27.711169,152.46854,122,144,9.27,,4
2019-09-16T20:27:22Z,-27.711166,152.468594,122,144,9.27,,4
2019-09-16T20:27:24Z,-27.711166,152.468648,122,144,9.28,,4
2019-09-16T20:27:26Z,-27.71117,152.468701,122,145,9.27,,4
2019-09-16T20:27:28Z,-27.71118,152.468752,122,145,9.27,,4
2019-09-16T20:27:30Z,-27.711192,152.468803,122,144,9.27,,4
2019-09-16T20:27:32Z,-27.711209,152.468853,122,144,9.27,,4
2019-09-16T20:27:34Z,-27.71123,152.4689,122,144,9.27,,4
2019-09-16T20:27:36Z,-27.711253,152.46894,122,144,9.27,,4
2019-09-16T20:27:38Z,-27.711278,152.468972,122,145,9.27,,4
2019-09-16T20:27:40Z,-27.711307,152.469002,122,144,9.15,,4
2019-09-16T20:27:42Z,-27.711341,152.469033,122,148,9.15,,4
2019-09-16T20:27:44Z,-27.711378,152.469068,122,153,9.29,,4
2019-09-16T20:27:46Z,-27.711418,152.469105,122,153,9.29,,4
2019-09-16T20:27:48Z,-27.711459,152.469138,121,154,9.29,,4
2019-09-16T20:27:50Z,-27.711497,152.469169,121,153,9.44,,4
2019-09-16T20:27:52Z,-27.71153,152.4692,120,153,9.44,,4
2019-09-16T20:27:54Z,-27.71156,152.469228,120,153,9.22,,4
2019-09-16T20:27:56Z,-27.711586,152.469257,120,152,9.22,,4
2019-09-16T20:27:58Z,-27.711616,152.469285,120,153,9.22,,4
2019-09-16T20:28:00Z,-27.711654,152.469307,120,153,8.93,,4
2019-09-16T20:28:02Z,-27.711698,152.469316,121,154,8.93,,4
2019-09-16T20:28:04Z,-27.711745,152.469313,121,154,8.84,,4
2019-09-16T20:28:06Z,-27.711791,152.469301,121,154,8.69,,4
2019-09-16T20:28:08Z,-27.711829,152.469283,121,154,8.62,,4
2019-09-16T20:28:10Z,-27.711862,152.469262,121,154,8.57,,4
2019-09-16T20:28:12Z,-27.711894,152.46924,122,153,8.55,,4
2019-09-16T20:28:14Z,-27.711928,152.46922,122,153,8.54,,4
2019-09-16T20:28:16Z,-27.711965,152.469203,122,153,8.54,,4
2019-09-16T20:28:18Z,-27.712006,152.469188,122,153,8.54,,4
2019-09-16T20:28:20Z,-27.712049,152.469172,122,153,8.51,,4
2019-09-16T20:28:22Z,-27.71209,152.469151,122,153,8.51,,4
2019-09-16T20:28:24Z,-27.712129,152.469127,122,153,8.53,,4
2019-09-16T20:28:26Z,-27.712168,152.469099,122,154,8.53,,4
2019-09-16T20:28:28Z,-27.712208,152.46907,122,153,8.53,,4
2019-09-16T20:28:30Z,-27.712248,152.469038,122,150,8.66,,4
2019-09-16T20:28:32Z,-27.712286,152.469,122,149,8.66,,4
2019-09-16T20:28:34Z,-27.712322,152.468961,122,149,8.85,,4
2019-09-16T20:28:36Z,-27.712358,152.468923,122,150,8.85,,4
2019-09-16T20:28:38Z,-27.712395,152.468883,122,150,8.85,,4
2019-09-16T20:28:40Z,-27.712434,152.468842,122,151,9.04,,4
2019-09-16T20:28:42Z,-27.712469,152.468799,122,151,9.04,,4
2019-09-16T20:28:44Z,-27.712498,152.468758,122,150,9.11,,4
2019-09-16T20:28:46Z,-27.712524,152.468715,122,150,9.11,,4
2019-09-16T20:28:48Z,-27.712549,152.468677,122,150,9.11,,4
2019-09-16T20:28:50Z,-27.712579,152.468642,122,150,9.08,,4
2019-09-16T20:28:52Z,-27.712615,152.468608,121,150,9.08,,4
2019-09-16T20:28:54Z,-27.712652,152.468571,121,150,9.16,,4
2019-09-16T20:28:56Z,-27.712682,152.468528,121,150,9.22,,4
2019-09-16T20:28:58Z,-27.712708,152.46848,121,150,9.29,,4
2019-09-16T20:29:00Z,-27.712733,152.468429,121,150,9.36,,4
2019-09-16T20:29:02Z,-27.712755,152.46838,121,150,9.4,,4
2019-09-16T20:29:04Z,-27.712772,152.468329,121,150,9.4,,4
2019-09-16T20:29:06Z,-27.712781,152.468277,121,150,9.4,,4
2019-09-16T20:29:08Z,-27.712781,152.468225,121,150,9.41,,4
2019-09-16T20:29:10Z,-27.71277,152.468174,121,150,9.41,,4
2019-09-16T20:29:12Z,-27.71275,152.468123,121,150,9.41,,4
2019-09-16T20:29:14Z,-27.712724,152.468076,121,151,9.42,,4
2019-09-16T20:29:16Z,-27.712694,152.468028,121,151,9.42,,4
2019-09-16T20:29:18Z,-27.712667,152.467979,121,151,9.43,,4
2019-09-16T20:29:20Z,-27.712652,152.46793,121,151,9.43,,4
2019-09-16T20:29:22Z,-27.712654,152.467885,121,150,9.43,,4
2019-09-16T20:29:24Z,-27.712673,152.467848,121,150,9.39,,4
2019-09-16T20:29:26Z,-27.712705,152.467818,121,150,9.39,,4
2019-09-16T20:29:28Z,-27.712743,152.467788,121,149,9.3,,4
2019-09-16T20:29:30Z,-27.712776,152.467754,121,149,9.3,,4
2019-09-16T20:29:32Z,-27.712802,152.467715,122,148,9.3,,4
2019-09-16T20:29:34Z,-27.712821,152.467671,122,148,9.19,,4
2019-09-16T20:29:36Z,-27.712827,152.467626,122,148,9.19,,4
2019-09-16T20:29:38Z,-27.712819,152.467581,123,148,9.06,,4
2019-09-16T20:29:40Z,-27.7128,152.46754,123,148,9.06,,4
2019-09-16T20:29:42Z,-27.712765,152.467507,124,149,9.06,,4
2019-09-16T20:29:44Z,-27.712716,152.467484,124,148,9.01,,4
2019-09-16T20:29:46Z,-27.71266,152.467469,124,148,9.01,,4
2019-09-16T20:29:48Z,-27.712609,152.467458,124,148,9.07,,4
2019-09-16T20:29:50Z,-27.712571,152.467437,124,147,9.07,,4
2019-09-16T20:29:52Z,-27.712551,152.467401,125,147,9.07,,4
2019-09-16T20:29:54Z,-27.712544,152.467358,125,147,9.07,,4
2019-09-16T20:29:56Z,-27.712543,152.467316,125,148,9.07,,4
2019-09-16T20:29:58Z,-27.712556,152.467274,125,148,9,,4
2019-09-16T20:30:00Z,-27.712587,152.467238,125,148,9,,4
2019-09-16T20:30:02Z,-27.712629,152.467202,125,148,9,,4
2019-09-16T20:30:04Z,-27.712663,152.46716,125,148,9.04,,4
2019-09-16T20:30:06Z,-27.712676,152.467114,125,148,9.04,,4
2019-09-16T20:30:08Z,-27.712674,152.467065,125,148,9.07,,4
2019-09-16T20:30:10Z,-27.712663,152.467013,125,148,9.07,,4
2019-09-16T20:30:12Z,-27.712646,152.466963,124,148,9.07,,4
2019-09-16T20:30:14Z,-27.712628,152.466914,124,149,9.1,,4
2019-09-16T20:30:16Z,-27.712607,152.466868,124,147,9.1,,4
2019-09-16T20:30:18Z,-27.712582,152.466826,124,148,9.12,,4
2019-09-16T20:30:20Z,-27.712552,152.466785,124,148,9.12,,4
2019-09-16T20:30:22Z,-27.712517,152.466746,123,148,9.12,,4
2019-09-16T20:30:24Z,-27.712472,152.466712,123,148,9.16,,4
2019-09-16T20:30:26Z,-27.712425,152.466681,123,148,9.16,,4
2019-09-16T20:30:28Z,-27.712379,152.466653,123,148,9.27,,4
2019-09-16T20:30:30Z,-27.712333,152.466627,123,148,9.27,,4
2019-09-16T20:30:32Z,-27.712287,152.466604,123,148,9.27,,4
2019-09-16T20:30:34Z,-27.712242,152.466585,123,148,9.42,,4
2019-09-16T20:30:36Z,-27.712195,152.466573,123,149,9.42,,4
2019-09-16T20:30:38Z,-27.712147,152.466565,122,148,9.57,,4
2019-09-16T20:30:40Z,-27.712097,152.466559,122,148,9.55,,4
2019-09-16T20:30:42Z,-27.712047,152.466548,122,148,9.66,,4
2019-09-16T20:30:44Z,-27.712001,152.46653,122,149,9.73,,4
2019-09-16T20:30:46Z,-27.711963,152.466502,122,149,9.74,,4
2019-09-16T20:30:48Z,-27.711927,152.466473,122,149,9.73,,4
2019-09-16T20:30:50Z,-27.711894,152.466467,122,149,9.73,,4
2019-09-16T20:30:52Z,-27.711877,152.466492,122,149,9.61,,4
2019-09-16T20:30:54Z,-27.711884,152.466536,122,149,9.61,,4
2019-09-16T20:30:56Z,-27.71191,152.466583,122,149,9.61,,4
2019-09-16T20:30:58Z,-27.711945,152.466625,121,149,9.65,,4
2019-09-16T20:31:00Z,-27.711983,152.466662,121,149,9.65,,4
2019-09-16T20:31:02Z,-27.712024,152.466695,121,149,9.61,,4
2019-09-16T20:31:04Z,-27.712065,152.466725,121,149,9.61,,4
2019-09-16T20:31:06Z,-27.712105,152.466759,121,149,9.61,,4
2019-09-16T20:31:08Z,-27.712141,152.466793,120,149,9.58,,4
2019-09-16T20:31:10Z,-27.712177,152.466828,120,149,9.58,,4
2019-09-16T20:31:12Z,-27.712214,152.466867,119,149,9.67,,4
2019-09-16T20:31:14Z,-27.712252,152.466906,119,149,9.67,,4
2019-09-16T20:31:16Z,-27.71229,152.466946,119,149,9.67,,4
2019-09-16T20:31:18Z,-27.712322,152.466988,120,149,9.79,,4
2019-09-16T20:31:20Z,-27.712346,152.467028,120,149,9.79,,4
2019-09-16T20:31:22Z,-27.712359,152.467069,120,149,9.71,,4
2019-09-16T20:31:24Z,-27.712362,152.467115,120,149,9.71,,4
2019-09-16T20:31:26Z,-27.712357,152.467164,120,149,9.71,,4
2019-09-16T20:31:28Z,-27.712347,152.467216,120,149,9.52,,4
2019-09-16T20:31:30Z,-27.712337,152.46727,120,149,9.52,,4
2019-09-16T20:31:32Z,-27.71233,152.467325,120,149,9.42,,4
2019-09-16T20:31:34Z,-27.712325,152.467383,120,149,9.42,,4
2019-09-16T20:31:36Z,-27.712323,152.467439,120,149,9.42,,4
2019-09-16T20:31:38Z,-27.712324,152.467493,120,149,9.48,,4
2019-09-16T20:31:40Z,-27.712331,152.467544,120,149,9.48,,4
2019-09-16T20:31:42Z,-27.712347,152.46759,121,149,9.49,,4
2019-09-16T20:31:44Z,-27.712371,152.46763,121,149,9.49,,4
2019-09-16T20:31:46Z,-27.712401,152.467666,121,149,9.49,,4
2019-09-16T20:31:48Z,-27.712432,152.467704,121,149,9.41,,4
2019-09-16T20:31:50Z,-27.712465,152.467745,121,149,9.41,,4
2019-09-16T20:31:52Z,-27.712497,152.467788,121,150,9.39,,4
2019-09-16T20:31:54Z,-27.712529,152.467833,121,150,9.39,,4
2019-09-16T20:31:56Z,-27.712558,152.467875,121,150,9.39,,4
2019-09-16T20:31:58Z,-27.712587,152.467916,122,149,9.43,,4
2019-09-16T20:32:00Z,-27.712617,152.467957,122,149,9.43,,4
2019-09-16T20:32:02Z,-27.712647,152.468001,122,149,9.48,,4
2019-09-16T20:32:04Z,-27.712675,152.468044,122,149,9.48,,4
2019-09-16T20:32:06Z,-27.712701,152.468084,122,149,9.48,,4
2019-09-16T20:32:08Z,-27.712721,152.468128,121,150,9.46,,4
2019-09-16T20:32:10Z,-27.71273,152.468176,121,149,9.46,,4
2019-09-16T20:32:12Z,-27.71273,152.468227,121,149,9.4,,4
2019-09-16T20:32:14Z,-27.712722,152.46828,121,148,9.4,,4
2019-09-16T20:32:16Z,-27.712703,152.468331,121,148,9.4,,4
2019-09-16T20:32:18Z,-27.712677,152.468381,121,148,9.35,,4
2019-09-16T20:32:20Z,-27.712651,152.468428,121,148,9.35,,4
2019-09-16T20:32:22Z,-27.712625,152.468474,122,147,9.4,,4
2019-09-16T20:32:24Z,-27.712598,152.468518,122,147,9.4,,4
2019-09-16T20:32:26Z,-27.712568,152.468558,122,147,9.4,,4
2019-09-16T20:32:28Z,-27.712529,152.468589,122,147,9.43,,4
2019-09-16T20:32:30Z,-27.712484,152.468607,122,147,9.43,,4
2019-09-16T20:32:32Z,-27.712437,152.468601,122,147,9.42,,4
2019-09-16T20:32:34Z,-27.712392,152.468579,122,147,9.42,,4
2019-09-16T20:32:36Z,-27.712348,152.468553,122,147,9.42,,4
2019-09-16T20:32:38Z,-27.712303,152.468524,122,147,9.5,,4
2019-09-16T20:32:40Z,-27.712259,152.468493,122,146,9.5,,4
2019-09-16T20:32:42Z,-27.712217,152.468463,122,146,9.59,,4
2019-09-16T20:32:44Z,-27.712177,152.468433,122,146,9.59,,4
2019-09-16T20:32:46Z,-27.712141,152.468402,122,147,9.59,,4
2019-09-16T20:32:48Z,-27.712105,152.46837,122,148,9.6,,4
2019-09-16T20:32:50Z,-27.712069,152.468339,122,148,9.6,,4
2019-09-16T20:32:52Z,-27.712033,152.468306,122,147,9.57,,4
2019-09-16T20:32:54Z,-27.711997,152.468272,122,146,9.55,,4
2019-09-16T20:32:56Z,-27.711962,152.468237,122,146,9.49,,4
