Time,Latitude (Deg),Longitude (Deg),Altitude (m),Heart Rate (bpm),Speed (km/h),Vibrations,Route Num
2019-09-17T20:33:10Z,-27.715652,152.458793,139,107,4.13,,3
2019-09-17T20:33:12Z,-27.715656,152.458806,139,109,4.63,,3
2019-09-17T20:33:14Z,-27.715662,152.458824,139,108,5.07,,3
2019-09-17T20:33:16Z,-27.715674,152.458856,139,108,5.01,,3
2019-09-17T20:33:18Z,-27.715691,152.4589,139,109,5.01,,3
2019-09-17T20:33:20Z,-27.715711,152.45895,138,110,9.26,,3
2019-09-17T20:33:22Z,-27.715728,152.459,138,110,9.49,,3
2019-09-17T20:33:24Z,-27.715741,152.459052,138,111,9.44,,3
2019-09-17T20:33:26Z,-27.715753,152.459103,138,114,9.46,,3
2019-09-17T20:33:28Z,-27.715766,152.459152,138,114,9.49,,3
2019-09-17T20:33:30Z,-27.715781,152.459202,138,115,9.52,,3
2019-09-17T20:33:32Z,-27.715798,152.459254,138,117,9.59,,3
2019-09-17T20:33:34Z,-27.715817,152.459306,137,117,9.6,,3
2019-09-17T20:33:36Z,-27.715839,152.459355,137,118,9.6,,3
2019-09-17T20:33:38Z,-27.715862,152.459402,137,119,9.63,,3
2019-09-17T20:33:40Z,-27.715883,152.459451,137,120,9.65,,3
2019-09-17T20:33:42Z,-27.715906,152.459498,137,120,9.65,,3
2019-09-17T20:33:44Z,-27.71593,152.459543,136,122,9.64,,3
2019-09-17T20:33:46Z,-27.715955,152.459589,136,122,9.64,,3
2019-09-17T20:33:48Z,-27.715976,152.459638,136,122,9.64,,3
2019-09-17T20:33:50Z,-27.715999,152.459685,136,124,9.64,,3
2019-09-17T20:33:52Z,-27.716024,152.459731,136,125,9.64,,3
2019-09-17T20:33:54Z,-27.71605,152.459777,136,125,9.63,,3
2019-09-17T20:33:56Z,-27.716077,152.459826,136,126,9.63,,3
2019-09-17T20:33:58Z,-27.716101,152.459877,136,127,9.65,,3
2019-09-17T20:34:00Z,-27.716122,152.45993,136,127,9.65,,3
2019-09-17T20:34:02Z,-27.716142,152.459983,136,127,9.65,,3
2019-09-17T20:34:04Z,-27.71616,152.460035,136,128,9.69,,3
2019-09-17T20:34:06Z,-27.716178,152.460087,136,128,9.69,,3
2019-09-17T20:34:08Z,-27.716193,152.460139,136,130,9.72,,3
2019-09-17T20:34:10Z,-27.71621,152.460192,136,130,9.72,,3
2019-09-17T20:34:12Z,-27.716227,152.460244,136,131,9.72,,3
2019-09-17T20:34:14Z,-27.716242,152.460294,136,131,9.72,,3
2019-09-17T20:34:16Z,-27.716257,152.460342,136,131,9.72,,3
2019-09-17T20:34:18Z,-27.71627,152.46039,136,130,9.65,,3
2019-09-17T20:34:20Z,-27.716283,152.460438,136,130,9.65,,3
2019-09-17T20:34:22Z,-27.716294,152.460485,136,131,9.65,,3
2019-09-17T20:34:24Z,-27.716304,152.460534,137,131,9.49,,3
2019-09-17T20:34:26Z,-27.716313,152.460584,137,131,9.49,,3
2019-09-17T20:34:28Z,-27.716323,152.460633,137,131,9.37,,3
2019-09-17T20:34:30Z,-27.716336,152.460681,137,131,9.37,,3
2019-09-17T20:34:32Z,-27.716351,152.460727,137,133,9.37,,3
2019-09-17T20:34:34Z,-27.716368,152.460773,137,133,9.3,,3
2019-09-17T20:34:36Z,-27.71639,152.46082,137,133,9.3,,3
2019-09-17T20:34:38Z,-27.716417,152.460865,137,133,9.31,,3
2019-09-17T20:34:40Z,-27.716447,152.460907,137,133,9.31,,3
2019-09-17T20:34:42Z,-27.716475,152.460949,137,133,9.33,,3
2019-09-17T20:34:44Z,-27.716501,152.46099,138,133,9.17,,3
2019-09-17T20:34:46Z,-27.716523,152.461029,138,133,8.96,,3
2019-09-17T20:34:48Z,-27.716544,152.461066,138,133,8.82,,3
2019-09-17T20:34:50Z,-27.716565,152.461102,138,134,8.59,,3
2019-09-17T20:34:52Z,-27.716587,152.461139,138,134,8.55,,3
2019-09-17T20:34:54Z,-27.716613,152.461174,138,132,8.55,,3
2019-09-17T20:34:56Z,-27.716642,152.461204,138,132,8.55,,3
2019-09-17T20:34:58Z,-27.716674,152.46123,138,132,8.45,,3
2019-09-17T20:35:00Z,-27.716711,152.461249,139,131,8.45,,3
2019-09-17T20:35:02Z,-27.716751,152.461262,139,131,8.33,,3
2019-09-17T20:35:04Z,-27.716793,152.461268,140,131,8.33,,3
2019-09-17T20:35:06Z,-27.716834,152.461274,140,130,8.33,,3
2019-09-17T20:35:08Z,-27.716873,152.461282,140,130,8.3,,3
2019-09-17T20:35:10Z,-27.716911,152.461294,140,130,8.3,,3
2019-09-17T20:35:12Z,-27.716946,152.461312,140,130,8.31,,3
2019-09-17T20:35:14Z,-27.716981,152.461333,141,130,8.14,,3
2019-09-17T20:35:16Z,-27.717018,152.461352,141,130,8.09,,3
2019-09-17T20:35:18Z,-27.717055,152.46137,141,130,8.05,,3
2019-09-17T20:35:20Z,-27.717091,152.461388,142,130,7.97,,3
2019-09-17T20:35:22Z,-27.717126,152.461407,142,130,7.85,,3
2019-09-17T20:35:24Z,-27.71716,152.461426,142,130,7.85,,3
2019-09-17T20:35:26Z,-27.717192,152.461439,142,130,7.85,,3
2019-09-17T20:35:28Z,-27.717226,152.461445,142,131,7.79,,3
2019-09-17T20:35:30Z,-27.717262,152.461446,143,131,7.79,,3
2019-09-17T20:35:32Z,-27.717297,152.461445,143,131,7.79,,3
2019-09-17T20:35:34Z,-27.717332,152.461442,143,131,7.73,,3
2019-09-17T20:35:36Z,-27.717369,152.461438,143,131,7.73,,3
2019-09-17T20:35:38Z,-27.717406,152.461437,143,131,7.69,,3
2019-09-17T20:35:40Z,-27.717444,152.461443,143,131,7.69,,3
2019-09-17T20:35:42Z,-27.717482,152.461454,143,131,7.69,,3
2019-09-17T20:35:44Z,-27.717514,152.461472,143,131,7.69,,3
2019-09-17T20:35:46Z,-27.717538,152.461498,143,131,7.51,,3
2019-09-17T20:35:48Z,-27.717553,152.461531,143,131,7.48,,3
2019-09-17T20:35:50Z,-27.717562,152.461571,143,131,7.56,,3
2019-09-17T20:35:52Z,-27.717567,152.461614,143,132,7.7,,3
2019-09-17T20:35:54Z,-27.717565,152.461661,144,132,7.74,,3
2019-09-17T20:35:56Z,-27.717557,152.46171,144,132,7.74,,3
2019-09-17T20:35:58Z,-27.717543,152.461756,144,133,7.74,,3
2019-09-17T20:36:00Z,-27.717526,152.461799,143,133,7.81,,3
2019-09-17T20:36:02Z,-27.717515,152.461843,143,133,7.81,,3
2019-09-17T20:36:04Z,-27.717514,152.461887,143,136,7.92,,3
2019-09-17T20:36:06Z,-27.717518,152.461933,143,136,7.92,,3
2019-09-17T20:36:08Z,-27.717523,152.461981,143,136,7.92,,3
2019-09-17T20:36:10Z,-27.717525,152.462029,143,136,8.01,,3
2019-09-17T20:36:12Z,-27.717521,152.462073,143,136,8.01,,3
2019-09-17T20:36:14Z,-27.717515,152.462116,143,136,8,,3
2019-09-17T20:36:16Z,-27.717509,152.462157,143,136,8,,3
2019-09-17T20:36:18Z,-27.717504,152.462197,143,136,8,,3
2019-09-17T20:36:20Z,-27.7175,152.462234,143,136,7.84,,3
2019-09-17T20:36:22Z,-27.717501,152.462271,143,136,7.84,,3
2019-09-17T20:36:24Z,-27.717505,152.46231,143,136,7.65,,3
2019-09-17T20:36:26Z,-27.717505,152.462356,143,136,7.65,,3
2019-09-17T20:36:28Z,-27.7175,152.462404,143,136,7.65,,3
2019-09-17T20:36:30Z,-27.717493,152.462451,143,136,7.78,,3
2019-09-17T20:36:32Z,-27.717494,152.462497,143,136,7.78,,3
2019-09-17T20:36:34Z,-27.717499,152.462539,142,136,7.83,,3
2019-09-17T20:36:36Z,-27.717508,152.462572,142,136,7.83,,3
2019-09-17T20:36:38Z,-27.717526,152.462605,142,136,7.83,,3
2019-09-17T20:36:40Z,-27.717546,152.462647,142,136,7.86,,3
2019-09-17T20:36:42Z,-27.717559,152.462697,142,136,7.86,,3
2019-09-17T20:36:44Z,-27.717567,152.462747,141,137,7.91,,3
2019-09-17T20:36:46Z,-27.717572,152.462794,141,137,7.91,,3
2019-09-17T20:36:48Z,-27.717578,152.462837,141,137,7.91,,3
2019-09-17T20:36:50Z,-27.717583,152.462879,141,137,7.85,,3
2019-09-17T20:36:52Z,-27.717586,152.462925,141,137,7.85,,3
2019-09-17T20:36:54Z,-27.717588,152.462973,140,136,7.79,,3
2019-09-17T20:36:56Z,-27.71759,152.463021,140,137,7.79,,3
2019-09-17T20:36:58Z,-27.717594,152.463068,140,136,7.79,,3
2019-09-17T20:37:00Z,-27.717599,152.463114,140,137,7.78,,3
2019-09-17T20:37:02Z,-27.717603,152.463158,140,137,7.78,,3
2019-09-17T20:37:04Z,-27.71761,152.463199,140,137,7.81,,3
2019-09-17T20:37:06Z,-27.717621,152.463238,140,137,7.81,,3
2019-09-17T20:37:08Z,-27.717633,152.463276,140,137,7.81,,3
2019-09-17T20:37:10Z,-27.717642,152.463316,140,137,7.7,,3
2019-09-17T20:37:12Z,-27.717645,152.463356,140,137,7.7,,3
2019-09-17T20:37:14Z,-27.717642,152.463395,139,137,7.53,,3
2019-09-17T20:37:16Z,-27.717639,152.463435,139,137,7.53,,3
2019-09-17T20:37:18Z,-27.717642,152.463478,139,137,7.53,,3
2019-09-17T20:37:20Z,-27.717648,152.463521,139,137,7.43,,3
2019-09-17T20:37:22Z,-27.717654,152.463565,139,136,7.43,,3
2019-09-17T20:37:24Z,-27.717656,152.463607,139,136,7.46,,3
2019-09-17T20:37:26Z,-27.717654,152.463649,139,136,7.46,,3
2019-09-17T20:37:28Z,-27.71765,152.463688,139,136,7.46,,3
2019-09-17T20:37:30Z,-27.717646,152.463728,139,136,7.44,,3
2019-09-17T20:37:32Z,-27.717643,152.463769,139,137,7.44,,3
2019-09-17T20:37:34Z,-27.717638,152.463807,139,137,7.4,,3
2019-09-17T20:37:36Z,-27.717631,152.463844,139,137,7.33,,3
2019-09-17T20:37:38Z,-27.717634,152.463883,139,136,7.34,,3
2019-09-17T20:37:40Z,-27.717643,152.463928,139,136,7.45,,3
2019-09-17T20:37:42Z,-27.717653,152.463977,139,136,7.54,,3
2019-09-17T20:37:44Z,-27.717662,152.464027,139,136,7.72,,3
2019-09-17T20:37:46Z,-27.71767,152.464077,139,136,7.72,,3
2019-09-17T20:37:48Z,-27.717677,152.464125,139,136,7.72,,3
2019-09-17T20:37:50Z,-27.71769,152.46417,139,136,7.85,,3
2019-09-17T20:37:52Z,-27.717701,152.464216,139,138,7.85,,3
2019-09-17T20:37:54Z,-27.717707,152.464263,139,138,7.85,,3
2019-09-17T20:37:56Z,-27.717711,152.464307,139,138,7.97,,3
2019-09-17T20:37:58Z,-27.717723,152.46435,139,138,7.97,,3
2019-09-17T20:38:00Z,-27.717735,152.464392,140,137,7.9,,3
2019-09-17T20:38:02Z,-27.717744,152.464437,140,137,7.9,,3
2019-09-17T20:38:04Z,-27.717749,152.464483,139,137,7.9,,3
2019-09-17T20:38:06Z,-27.717748,152.464531,139,137,7.91,,3
2019-09-17T20:38:08Z,-27.717748,152.464578,139,137,7.9,,3
2019-09-17T20:38:10Z,-27.717755,152.464624,139,139,7.91,,3
2019-09-17T20:38:12Z,-27.717768,152.464666,139,139,7.93,,3
2019-09-17T20:38:14Z,-27.717784,152.464707,139,138,8.11,,3
2019-09-17T20:38:16Z,-27.717798,152.46475,139,139,8.2,,3
2019-09-17T20:38:18Z,-27.717804,152.464796,139,139,8.23,,3
2019-09-17T20:38:20Z,-27.717801,152.46484,140,139,8.23,,3
2019-09-17T20:38:22Z,-27.717802,152.464884,140,139,8.23,,3
2019-09-17T20:38:24Z,-27.717805,152.464928,140,139,8.19,,3
2019-09-17T20:38:26Z,-27.717807,152.464972,140,139,8.19,,3
2019-09-17T20:38:28Z,-27.717807,152.465019,140,139,8.17,,3
2019-09-17T20:38:30Z,-27.717806,152.465067,140,139,8.17,,3
2019-09-17T20:38:32Z,-27.717803,152.465114,140,139,8.17,,3
2019-09-17T20:38:34Z,-27.7178,152.465151,140,139,8.08,,3
2019-09-17T20:38:36Z,-27.717799,152.46518,140,139,8.08,,3
2019-09-17T20:38:38Z,-27.717803,152.465207,140,138,6.24,,3
2019-09-17T20:38:40Z,-27.717808,152.465235,140,138,5.81,,3
2019-09-17T20:38:42Z,-27.717811,152.465262,140,138,5.68,,3
2019-09-17T20:38:44Z,-27.717814,152.46529,141,138,5.51,,3
2019-09-17T20:38:46Z,-27.717818,152.465321,141,138,5.2,,3
2019-09-17T20:38:48Z,-27.717822,152.465355,141,138,5.02,,3
2019-09-17T20:38:50Z,-27.717826,152.465386,141,138,0,,3
2019-09-17T20:38:52Z,,,141,136,0,,3
2019-09-17T20:38:54Z,,,141,135,0,,3
2019-09-17T20:38:56Z,,,141,134,0,,3
2019-09-17T20:38:58Z,,,141,133,0,,3
2019-09-17T20:39:00Z,,,141,133,0,,3
2019-09-17T20:39:02Z,,,141,133,0,,3
2019-09-17T20:39:04Z,,,141,133,0,,3
2019-09-17T20:39:06Z,,,141,133,0,,3
2019-09-17T20:39:08Z,,,141,133,0,,3
2019-09-17T20:39:10Z,,,141,133,0,,3
2019-09-17T20:39:12Z,,,141,133,0,,3
2019-09-17T20:39:14Z,,,141,133,0,,3
2019-09-17T20:39:16Z,,,141,133,0,,3
2019-09-17T20:39:18Z,,,141,133,0,,3
2019-09-17T20:39:20Z,-27.717825,152.465397,141,133,0,,3
2019-09-17T20:39:22Z,-27.717823,152.465412,141,133,0,,3
2019-09-17T20:39:24Z,-27.717823,152.465426,141,131,5,,3
2019-09-17T20:39:26Z,-27.717823,152.465447,141,131,5.06,,3
2019-09-17T20:39:28Z,-27.717823,152.465474,141,131,5.05,,3
2019-09-17T20:39:30Z,-27.717825,152.465504,140,131,4.94,,3
2019-09-17T20:39:32Z,-27.717826,152.465534,140,132,4.9,,3
2019-09-17T20:39:34Z,-27.717825,152.465564,140,133,4.75,,3
2019-09-17T20:39:36Z,-27.717826,152.465595,140,134,4.92,,3
2019-09-17T20:39:38Z,-27.717828,152.465622,140,134,5.04,,3
2019-09-17T20:39:40Z,-27.71783,152.46565,140,134,5.29,,3
2019-09-17T20:39:42Z,-27.717831,152.46568,140,134,5.38,,3
2019-09-17T20:39:44Z,-27.717832,152.465711,139,134,5.41,,3
2019-09-17T20:39:46Z,-27.717832,152.465742,139,136,5.33,,3
2019-09-17T20:39:48Z,-27.717833,152.465774,139,138,5.24,,3
2019-09-17T20:39:50Z,-27.717836,152.465802,139,140,5.18,,3
2019-09-17T20:39:52Z,-27.717839,152.465828,139,140,5.14,,3
2019-09-17T20:39:54Z,-27.717844,152.465852,139,140,5.14,,3
2019-09-17T20:39:56Z,-27.717848,152.465874,139,142,5.14,,3
2019-09-17T20:39:58Z,-27.71785,152.465893,139,142,5.02,,3
2019-09-17T20:40:00Z,-27.717851,152.465911,139,140,5.02,,3
2019-09-17T20:40:02Z,-27.717851,152.465928,139,140,5.02,,3
2019-09-17T20:40:04Z,-27.717843,152.465945,139,140,4.78,,3
2019-09-17T20:40:06Z,-27.717828,152.46596,139,141,4.78,,3
2019-09-17T20:40:08Z,-27.717813,152.465975,139,140,4.49,,3
2019-09-17T20:40:10Z,-27.717802,152.465993,138,140,4.49,,3
2019-09-17T20:40:12Z,-27.717795,152.466015,138,141,4.49,,3
2019-09-17T20:40:14Z,-27.717792,152.466041,138,141,4.32,,3
2019-09-17T20:40:16Z,-27.717791,152.466068,138,141,4.32,,3
2019-09-17T20:40:18Z,-27.717789,152.466094,138,141,4.39,,3
2019-09-17T20:40:20Z,-27.717785,152.466121,138,141,4.39,,3
2019-09-17T20:40:22Z,-27.717781,152.466142,138,141,4.39,,3
2019-09-17T20:40:24Z,-27.717784,152.466155,138,138,4.45,,3
2019-09-17T20:40:26Z,-27.717798,152.466155,138,138,4.45,,3
2019-09-17T20:40:28Z,-27.717819,152.466145,138,138,0,,3
2019-09-17T20:40:30Z,,,138,138,0,,3
2019-09-17T20:40:32Z,,,138,138,0,,3
2019-09-17T20:40:34Z,-27.717833,152.466135,138,134,0,,3
2019-09-17T20:40:36Z,-27.717833,152.466135,138,133,3.89,,3
2019-09-17T20:40:36Z,-27.717833,152.466135,138,133,3.89,,3
2019-09-17T20:40:38Z,-27.71783,152.466136,138,132,3.93,,3
2019-09-17T20:40:40Z,-27.717818,152.466144,138,130,4.01,,3
2019-09-17T20:40:42Z,-27.717804,152.466157,138,131,4.09,,3
2019-09-17T20:40:44Z,-27.717794,152.466177,138,131,4.12,,3
2019-09-17T20:40:46Z,-27.717787,152.466203,138,131,3.99,,3
